sample_name,treatment,control,gene,num,neg_score,neg_p_value,neg_fdr,neg_rank,neg_goodsgrna,pos_score,pos_p_value,pos_fdr,pos_rank,pos_goodsgrna,lfc,p_value,fdr,goodsgrna
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TENT5A,4,0.76619,0.77141,NA,1684,1,0.56689,0.64523,NA,1398,1,0.00864,0.64523,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,FAM120C,4,0.70975,0.72777,NA,1581,1,0.56739,0.6455,NA,1399,1,0.044409,0.6455,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,UBE2M,4,0.1235,0.25202,NA,565,1,0.56838,0.64608,NA,1400,1,-0.037775,0.25202,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SLC25A5,4,0.35688,0.50176,NA,1086,2,0.56862,0.6462,NA,1401,1,-0.026233,0.50176,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,KYAT3,4,0.15255,0.28261,NA,637,2,0.56986,0.64681,NA,1402,1,-0.079943,0.28261,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PIWIL2,4,0.031855,0.083359,NA,190,1,0.5701,0.64694,NA,1403,1,-0.080155,0.083359,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DEK,4,0.77252,0.77694,NA,1693,1,0.57183,0.64775,NA,1404,1,-0.0070216,0.77694,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,C12ORF43,4,0.33134,0.47382,NA,1036,2,0.57207,0.64787,NA,1405,1,-0.060238,0.47382,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ZCCHC8,4,0.27626,0.41508,NA,932,1,0.57574,0.64973,NA,1406,1,-0.039806,0.41508,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TNPO1,4,0.40091,0.54866,NA,1177,2,0.57623,0.64997,NA,1407,1,-0.069341,0.54866,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PARP1,4,0.7745,0.77858,NA,1698,1,0.57696,0.65038,NA,1408,1,-0.056725,0.77858,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,MYH9,4,0.50432,0.60746,NA,1302,1,0.57818,0.65102,NA,1409,1,0.039161,0.65102,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TYW3,2,0.874,0.87412,NA,1906,0,0.57868,0.5779,NA,1410,0,0.10876,0.5779,1,0
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,VARS1,4,0.23139,0.36649,NA,818,2,0.57939,0.65171,NA,1411,1,-0.047548,0.36649,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TRMT61A,4,0.011333,0.037708,0.144549,100,3,0.58011,0.65211,NA,1412,1,-0.16993,0.037708,0.144549,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PSMA3,4,0.60841,0.6625,NA,1428,1,0.58036,0.65225,NA,1413,1,-0.045709,0.6625,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,EIF2AK2,4,0.52562,0.61785,NA,1327,1,0.5806,0.65239,NA,1414,1,0.060388,0.65239,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ATXN1,4,0.24751,0.38371,NA,859,2,0.58084,0.65253,NA,1415,1,-0.022016,0.38371,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ALDOC,4,0.27332,0.41202,NA,925,2,0.58229,0.65331,NA,1416,1,-0.060079,0.41202,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,EZH1,4,0.78944,0.79156,NA,1731,1,0.58277,0.65361,NA,1417,1,-0.024281,0.79156,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ANG,3,0.75711,0.75785,NA,1665,0,0.5828,0.60067,NA,1418,1,0.062136,0.60067,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,GNL3L,4,0.86856,0.86909,NA,1893,0,0.58325,0.65383,NA,1419,1,0.031592,0.65383,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DCP2,4,0.41473,0.56302,NA,1209,2,0.58373,0.65414,NA,1420,1,-0.0083499,0.56302,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,CCDC137,4,0.039006,0.097699,0.204279,213,3,0.58589,0.65515,NA,1421,1,-0.21145,0.097699,0.204279,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SRSF12,4,0.073722,0.16492,NA,354,2,0.58757,0.65607,NA,1422,1,-0.22252,0.16492,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RBM20,4,0.080741,0.17818,0.228733,388,3,0.5878,0.65623,NA,1423,1,-0.16949,0.17818,0.228733,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SNRPD3,3,0.040102,0.097382,NA,216,2,0.5888,0.60531,NA,1424,1,-0.40101,0.097382,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,CIAO1,4,0.49771,0.60417,NA,1295,1,0.59042,0.65764,NA,1425,1,0.016331,0.65764,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,UCHL5,4,0.31792,0.4598,NA,1004,1,0.5935,0.65934,NA,1426,1,-0.0053853,0.4598,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ALDH6A1,4,0.062682,0.14405,0.223353,309,3,0.59586,0.66066,NA,1427,1,-0.22622,0.14405,0.223353,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DNAAF6,4,0.20614,0.33944,NA,769,1,0.59703,0.66131,NA,1428,1,0.016952,0.66131,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RPF1,4,0.25197,0.38875,NA,868,2,0.59727,0.66146,NA,1429,1,-0.077425,0.38875,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,MRPS24,4,0.10187,0.21713,NA,470,1,0.59774,0.66177,NA,1430,1,-0.007956,0.21713,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ERP29,4,0.82045,0.82123,NA,1794,0,0.59867,0.6623,NA,1431,1,0.035417,0.6623,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,WDR6,4,0.05928,0.1373,NA,294,2,0.59984,0.66299,NA,1432,1,-0.18714,0.1373,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PQBP1,4,0.11355,0.23813,0.242749,527,3,0.60031,0.6632,NA,1433,1,-0.12469,0.23813,0.242749,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,CPNE3,4,0.0024275,0.0090472,0.126057,24,3,0.60054,0.66333,NA,1434,1,-0.23447,0.0090472,0.126057,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TAGLN,4,0.68359,0.70957,NA,1537,1,0.6024,0.66445,NA,1435,1,0.053552,0.66445,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DHX33,4,0.63655,0.679,NA,1462,1,0.60264,0.66461,NA,1436,1,-0.060705,0.679,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ENOX1,4,0.26054,0.39811,NA,892,2,0.60333,0.66494,NA,1437,1,-0.13637,0.39811,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,N4BP1,4,0.24771,0.38395,NA,860,2,0.60518,0.66592,NA,1438,1,8.7869e-4,0.66592,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,GSTP1,4,0.26211,0.39971,NA,896,2,0.60611,0.66641,NA,1439,1,-0.058036,0.39971,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TSNAX,4,0.31916,0.46106,NA,1007,2,0.60864,0.66783,NA,1440,1,-0.0090914,0.46106,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,CMTR2,4,0.27115,0.4096,NA,919,2,0.61001,0.66848,NA,1441,1,-0.053631,0.4096,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ZNF474,3,0.33956,0.43581,NA,1055,1,0.61072,0.62285,NA,1442,1,-0.059334,0.43581,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,OASL,3,0.65339,0.65662,NA,1488,1,0.61109,0.6231,NA,1443,1,-0.041634,0.65662,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TENT4A,4,0.083779,0.18385,0.230654,404,3,0.61161,0.66939,NA,1444,1,-0.1185,0.18385,0.230654,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ARHGEF2,4,0.3766,0.52301,NA,1128,2,0.61184,0.66956,NA,1445,1,-0.078723,0.52301,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RPS18,4,0.14264,0.27179,NA,611,2,0.61253,0.66994,NA,1446,1,-0.30139,0.27179,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,HNRNPA1L2,4,0.67788,0.70544,NA,1529,1,0.61321,0.67033,NA,1447,1,0.064471,0.67033,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RANBP6,4,0.33071,0.47307,NA,1034,1,0.61366,0.67051,NA,1448,1,-0.034968,0.47307,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,EEF1A2,4,0.7206,0.73581,NA,1599,1,0.61435,0.67081,NA,1449,1,0.038023,0.67081,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,LSM10,4,0.7029,0.72283,NA,1570,1,0.6148,0.67106,NA,1450,1,0.019529,0.67106,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PRIM1,4,0.62245,0.67044,NA,1437,1,0.61639,0.67199,NA,1451,1,-0.03724,0.67044,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ALDOA,4,0.20458,0.33781,NA,762,2,0.61684,0.6723,NA,1452,1,-0.11944,0.33781,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,WTAP,4,0.70699,0.72571,NA,1574,1,0.61842,0.67313,NA,1453,1,-0.057233,0.72571,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TARBP1,4,0.14529,0.27471,NA,613,2,0.61864,0.67325,NA,1454,1,-0.11105,0.27471,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,EIF2B3,4,0.26454,0.40239,NA,898,2,0.61954,0.67368,NA,1455,1,-0.11565,0.40239,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,MECP2,3,0.12314,0.2101,NA,563,1,0.61992,0.63039,NA,1456,1,-0.012233,0.2101,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,NOLC1,4,0.029589,0.078354,NA,180,2,0.62066,0.67437,NA,1457,1,-0.07261,0.078354,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SF3A2,4,0.26937,0.40773,NA,913,2,0.62134,0.67473,NA,1458,1,-0.16415,0.40773,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,UTP25,4,0.77797,0.78156,NA,1707,1,0.62335,0.67594,NA,1459,1,-0.0079487,0.78156,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,MRPS33,4,0.5133,0.61191,NA,1309,1,0.62357,0.67609,NA,1460,1,0.057649,0.67609,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,NRAP,4,0.46045,0.58705,NA,1260,1,0.62491,0.67689,NA,1461,1,-0.0072648,0.58705,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DDX49,3,0.70794,0.70862,NA,1577,1,0.62537,0.63475,NA,1462,1,0.015649,0.63475,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SECISBP2L,4,0.21314,0.34705,NA,780,1,0.6269,0.67803,NA,1463,1,-0.027239,0.34705,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PC,4,0.34705,0.49149,NA,1065,2,0.62801,0.67873000000000006,NA,1464,1,-0.067347,0.49149,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,H1-5,4,0.3634,0.50841,NA,1110,1,0.62845,0.67901,NA,1465,1,0.03039,0.67901,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DDX28,2,0.72389,0.72292,NA,1605,0,0.6286,0.62773,NA,1466,0,0.025732,0.62773,1,0
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RPS2,4,0.72958,0.74238,NA,1615,1,0.62889,0.67933,NA,1467,1,0.055779,0.67933,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RPL7A,4,0.18332,0.31519,NA,716,2,0.62999,0.68006,NA,1468,1,-0.050049,0.31519,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RPRD1B,3,0.6754,0.67681,NA,1526,1,0.63005,0.63847,NA,1469,1,0.16512,0.63847,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RSRC2,4,0.077852,0.17311000000000001,0.228733,373,3,0.63021,0.68014,NA,1470,1,-0.31937,0.17311000000000001,0.228733,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,HEATR1,4,0.22987,0.36476,NA,814,2,0.63065,0.6804,NA,1471,1,-0.095722,0.36476,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,YBX1,4,0.6873,0.7119,NA,1548,1,0.63394,0.68216,NA,1472,1,-0.02381,0.7119,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TCF20,4,0.19614,0.32866,NA,741,2,0.63416,0.68228,NA,1473,1,-0.076066,0.32866,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,MRPS30,4,0.10699,0.22632,NA,495,1,0.63481,0.68268,NA,1474,1,-0.011552,0.22632,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,NAF1,4,0.70865,0.727,NA,1578,1,0.63503,0.6828,NA,1475,1,-0.02763,0.727,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PPIB,4,0.38051,0.52717,NA,1133,2,0.63547,0.6831,NA,1476,1,-0.023868,0.52717,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ZNF346,4,0.2257,0.36046,NA,803,2,0.6359,0.68332,NA,1477,1,-0.10331,0.36046,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,ATP1A1,4,0.0057865,0.019972,NA,57,1,0.63612,0.68344,NA,1478,1,0.060185,0.68344,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,YARS2,3,0.51878,0.55015,NA,1319,1,0.63665,0.64382,NA,1479,1,-0.0014242,0.55015,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,APOBEC3F,4,0.80892,0.80984,NA,1763,1,0.63764,0.68428,NA,1480,1,-0.035789,0.80984,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,NSUN3,4,0.397,0.54456,NA,1167,2,0.63807,0.68457,NA,1481,1,-0.094381,0.54456,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,HSPE1,4,0.91951,0.9205,NA,2000,0,0.63915,0.68508,NA,1482,1,0.023007,0.68508,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SND1,4,0.19432,0.32693,NA,740,2,0.63937,0.68524,NA,1483,1,0.01182,0.68524,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PAPOLB,4,0.16189,0.29267,NA,662,2,0.6398,0.68545,NA,1484,1,-0.054287,0.29267,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,LASP1,4,0.017907,0.053593,NA,128,2,0.64002,0.6856,NA,1485,1,-0.064524,0.053593,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,UBE2N,4,0.62845,0.67413,NA,1446,1,0.64152,0.6865,NA,1486,1,0.059564,0.6865,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,SAMD4A,4,0.8312,0.83162,NA,1818,0,0.64345,0.68756,NA,1487,1,0.021148,0.68756,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,TRIM25,4,0.73801,0.74878,NA,1631,1,0.64388,0.68791,NA,1488,1,0.048763,0.68791,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,WDR46,4,0.83047,0.83094,NA,1813,0,0.64559,0.68909,NA,1489,1,0.12052,0.68909,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,NOL8,4,0.081689,0.1799,0.228808,392,3,0.64793,0.69044,NA,1490,1,-0.10612,0.1799,0.228808,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,CSRP1,4,0.74257,0.75231,NA,1641,1,0.65025,0.6919,NA,1491,1,0.047634,0.6919,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RBM23,4,0.95931,0.95952,NA,2082,0,0.65089,0.69227,NA,1492,1,0.043193,0.69227,1,1
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,HNRNPK,4,0.053407,0.12636,NA,274,2,0.65257,0.69319,NA,1493,1,-0.10279,0.12636,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,HDAC2,4,0.3493,0.49391,NA,1070,2,0.6532,0.69356,NA,1494,1,-0.034868,0.49391,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,RPS26,4,0.011318,0.037672,0.144549,99,3,0.65362,0.69383,NA,1495,1,-0.93174,0.037672,0.144549,3
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,PELP1,4,0.25489,0.39172,NA,877,2,0.65466,0.6944,NA,1496,1,-0.062248,0.39172,1,2
eyfpwt_homoharringtonine_bc1_total_vs_eyfpwt_untreated_bc1_total,eyfpwt_homoharringtonine_bc1_total,eyfpwt_untreated_bc1_total,DNTTIP2,4,0.51438,0.61247,NA,1311,1,0.65487,0.69453,NA,1497,1,-0.08095,0.61247,1,1
