treatment,control,rep,gene,lfc,fdr,p_value,day,lfc.fitness,fdr.fitness
heavy,mono,rep1,BZW2,0.023069,1,0.59803,day7,0.20126,NA
heavy,mono,rep1,C1ORF204,0.020276,1,0.59836,day13,0.77391,NA
heavy,mono,rep1,C1ORF204,0.020276,1,0.59836,day7,0.10693,NA
heavy,mono,rep1,CKAP4,0.024125,1,0.59863,day13,1.1584,NA
heavy,mono,rep1,CKAP4,0.024125,1,0.59863,day7,0.58772,0.149259
heavy,mono,rep1,SMG5,-0.061338,1,0.62079,day13,-0.56847,NA
heavy,mono,rep1,SMG5,-0.061338,1,0.62079,day7,-0.46435,NA
heavy,mono,rep1,RBM12B,0.0068922,1,0.60185,day13,0.99618,NA
heavy,mono,rep1,RBM12B,0.0068922,1,0.60185,day7,0.52259,0.16257
heavy,mono,rep1,FMR1,-0.1113,0.161559,0.14108,day13,0.88906,NA
heavy,mono,rep1,FMR1,-0.1113,0.161559,0.14108,day7,0.041318,NA
heavy,mono,rep1,LENG9,0.027172,1,0.60294,day13,1.441,0.034403
heavy,mono,rep1,LENG9,0.027172,1,0.60294,day7,0.56975,0.130453
heavy,mono,rep1,MSL3,0.073198,1,0.60362,day13,1.084,0.109345
heavy,mono,rep1,MSL3,0.073198,1,0.60362,day7,0.37507,NA
heavy,mono,rep1,MECP2,-0.012291,1,0.8783,day13,1.2129,NA
heavy,mono,rep1,MECP2,-0.012291,1,0.8783,day7,0.47335,0.289711
heavy,mono,rep1,NAPA,0.053829,1,0.60394,day13,-4.392,0.038548
heavy,mono,rep1,NAPA,0.053829,1,0.60394,day7,-2.3137,0.002357
heavy,mono,rep1,DAZ4,0.089735,1,0.56163,day13,0.65326,NA
heavy,mono,rep1,DAZ4,0.089735,1,0.56163,day7,0.11417,NA
heavy,mono,rep1,C1QBP,0.013565,1,0.56254,day13,0.25668,NA
heavy,mono,rep1,C1QBP,0.013565,1,0.56254,day7,0.40492,0.248422
heavy,mono,rep1,MRPL52,0.013382,1,0.60475,day13,-2.3225,0.048498
heavy,mono,rep1,MRPL52,0.013382,1,0.60475,day7,-0.47554,0.219663
heavy,mono,rep1,RBM4B,-0.19685,0.207187,0.20194,day13,1.2558,0.104215
heavy,mono,rep1,RBM4B,-0.19685,0.207187,0.20194,day7,0.29253,NA
heavy,mono,rep1,CADM1,-0.060625,1,0.52159,day13,0.59304,NA
heavy,mono,rep1,CADM1,-0.060625,1,0.52159,day7,0.0019607,NA
heavy,mono,rep1,PABPC5,7.4882e-4,1,0.60538,day13,1.6766,0.022493
heavy,mono,rep1,PABPC5,7.4882e-4,1,0.60538,day7,0.87382,0.045397
heavy,mono,rep1,MOV10L1,0.01704,1,0.60614,day13,1.5668,0.065639
heavy,mono,rep1,MOV10L1,0.01704,1,0.60614,day7,0.51959,0.247936
heavy,mono,rep1,MPP4,0.048171,1,0.60704,day13,0.4788,NA
heavy,mono,rep1,MPP4,0.048171,1,0.60704,day7,0.25636,0.315377
heavy,mono,rep1,GEMIN4,0.040363,1,0.60717,day13,-2.4828,0.070028000000000007
heavy,mono,rep1,GEMIN4,0.040363,1,0.60717,day7,0.3124,NA
heavy,mono,rep1,R3HCC1,0.014466,1,0.60881,day13,1.3945,0.073018
heavy,mono,rep1,R3HCC1,0.014466,1,0.60881,day7,0.60659,0.150573
heavy,mono,rep1,EPRS1,-0.070874,1,0.37233,day13,-3.8942,0.075781
heavy,mono,rep1,EPRS1,-0.070874,1,0.37233,day7,-1.2006,0.062084
heavy,mono,rep1,LLPH,0.08551,1,0.57142,day13,-1.034,0.328992
heavy,mono,rep1,LLPH,0.08551,1,0.57142,day7,-0.63464,0.089479
heavy,mono,rep1,APEH,0.018127,1,0.61166,day13,0.62324,NA
heavy,mono,rep1,APEH,0.018127,1,0.61166,day7,0.07708,NA
heavy,mono,rep1,SUMO1,-0.068262,1,0.4954,day13,0.46467,NA
heavy,mono,rep1,SUMO1,-0.068262,1,0.4954,day7,0.19622,NA
heavy,mono,rep1,WARS2,-0.048583,1,0.79793,day13,-1.8054,0.076
heavy,mono,rep1,WARS2,-0.048583,1,0.79793,day7,-0.2668,NA
heavy,mono,rep1,TNS1,0.049829,1,0.61235,day13,1.3834,0.025894
heavy,mono,rep1,TNS1,0.049829,1,0.61235,day7,0.56804,0.142883
heavy,mono,rep1,DGCR8,0.01064,1,0.61323,day13,-2.1641,0.079744
heavy,mono,rep1,DGCR8,0.01064,1,0.61323,day7,-0.34398,NA
heavy,mono,rep1,MANF,-0.053052,1,0.42745,day13,0.19177,NA
heavy,mono,rep1,MANF,-0.053052,1,0.42745,day7,-0.14986,NA
heavy,mono,rep1,MRPS28,-0.066836,1,0.48315,day13,0.45137,NA
heavy,mono,rep1,MRPS28,-0.066836,1,0.48315,day7,-0.013958,NA
heavy,mono,rep1,SETD7,0.0077918,1,0.61363,day13,0.72071,NA
heavy,mono,rep1,SETD7,0.0077918,1,0.61363,day7,0.050036,NA
heavy,mono,rep1,HAS1,0.0088703,1,0.57632,day13,1.5586,0.035237
heavy,mono,rep1,HAS1,0.0088703,1,0.57632,day7,0.57464,0.130453
heavy,mono,rep1,ANP32A,-0.10885,1,0.53501,day13,0.95591,NA
heavy,mono,rep1,ANP32A,-0.10885,1,0.53501,day7,0.40384,0.290645
heavy,mono,rep1,FBN1,0.038732,1,0.61509,day13,1.0751,0.11318
heavy,mono,rep1,FBN1,0.038732,1,0.61509,day7,0.2161,NA
heavy,mono,rep1,POLR2B,0.0067239,1,0.61582,day13,-3.861,0.081573
heavy,mono,rep1,POLR2B,0.0067239,1,0.61582,day7,-1.9463,0.038333
heavy,mono,rep1,PURA,0.087779,1,0.61725,day13,0.9815,NA
heavy,mono,rep1,PURA,0.087779,1,0.61725,day7,0.35818,0.275765
heavy,mono,rep1,RPN1,0.0080031,1,0.6174,day13,-2.9683,0.125494
heavy,mono,rep1,RPN1,0.0080031,1,0.6174,day7,0.052723,NA
heavy,mono,rep1,PRR3,0.043589,1,0.61784,day13,1.2667,0.118563
heavy,mono,rep1,PRR3,0.043589,1,0.61784,day7,0.56485,0.142883
heavy,mono,rep1,HARS1,-0.41711,0.089621,0.068145,day13,-4.2605,0.028172
heavy,mono,rep1,HARS1,-0.41711,0.089621,0.068145,day7,-1.0323,0.037751
heavy,mono,rep1,PATL2,-0.026836,1,0.65336,day13,1.1794,0.042551
heavy,mono,rep1,PATL2,-0.026836,1,0.65336,day7,0.44686,0.14733
heavy,mono,rep1,NONO,0.023719,1,0.61875,day13,-2.1897,0.28728
heavy,mono,rep1,NONO,0.023719,1,0.61875,day7,-0.6987,NA
heavy,mono,rep1,TARS1,-0.22727,0.100463,0.078472,day13,-4.6301,0.0703
heavy,mono,rep1,TARS1,-0.22727,0.100463,0.078472,day7,-0.46999,0.251645
heavy,mono,rep1,STAU2,-0.020932,1,0.78349,day13,0.18104,NA
heavy,mono,rep1,STAU2,-0.020932,1,0.78349,day7,-0.51458,NA
heavy,mono,rep1,WDR6,0.015114,1,0.62062,day13,0.17653,NA
heavy,mono,rep1,WDR6,0.015114,1,0.62062,day7,0.012504,NA
heavy,mono,rep1,TCEA1,-0.036221,1,0.47692,day13,0.75111000000000006,NA
heavy,mono,rep1,TCEA1,-0.036221,1,0.47692,day7,0.27845,0.315377
heavy,mono,rep1,HTATSF1,0.044613,1,0.62166,day13,0.02641,NA
heavy,mono,rep1,HTATSF1,0.044613,1,0.62166,day7,-0.014325,NA
heavy,mono,rep1,MDH2,0.018758,1,0.58788,day13,0.42173,NA
heavy,mono,rep1,MDH2,0.018758,1,0.58788,day7,0.30913,NA
heavy,mono,rep1,MRPS15,-0.052353,1,0.80467,day13,-1.192,0.311967
heavy,mono,rep1,MRPS15,-0.052353,1,0.80467,day7,-0.15095,NA
heavy,mono,rep1,MTHFD1,0.021269,1,0.62349,day13,-0.33538,NA
heavy,mono,rep1,MTHFD1,0.021269,1,0.62349,day7,-0.1784,NA
heavy,mono,rep1,SUPV3L1,-0.020987,1,0.50368,day13,-1.9082,0.073987
heavy,mono,rep1,SUPV3L1,-0.020987,1,0.50368,day7,-0.032214,NA
heavy,mono,rep1,WDR4,0.013026,1,0.62386,day13,0.2307,NA
heavy,mono,rep1,WDR4,0.013026,1,0.62386,day7,0.050973,NA
heavy,mono,rep1,PPIG,-0.028582,1,0.80453,day13,0.87871,NA
heavy,mono,rep1,PPIG,-0.028582,1,0.80453,day7,0.43262,NA
heavy,mono,rep1,EIF1AD,0.041584,1,0.59052,day13,-2.3787,0.083354
heavy,mono,rep1,EIF1AD,0.041584,1,0.59052,day7,-0.94449,NA
heavy,mono,rep1,LSM12,0.0056574,1,0.62646,day13,-0.25386,NA
heavy,mono,rep1,LSM12,0.0056574,1,0.62646,day7,-0.60204,0.219681
heavy,mono,rep1,SRBD1,0.018293,1,0.62694,day13,-0.30508,NA
heavy,mono,rep1,SRBD1,0.018293,1,0.62694,day7,-0.27468,NA
heavy,mono,rep1,SNRPC,0.049136,1,0.62785,day13,-4.0895,0.071488
heavy,mono,rep1,SNRPC,0.049136,1,0.62785,day7,-2.2155,0.041097
heavy,mono,rep1,OASL,-0.04211,1,0.7029,day13,0.71082,NA
heavy,mono,rep1,OASL,-0.04211,1,0.7029,day7,0.2681,NA
heavy,mono,rep1,YWHAE,0.017702,1,0.62866,day13,1.3797,0.065904
heavy,mono,rep1,YWHAE,0.017702,1,0.62866,day7,0.6678,0.142883
heavy,mono,rep1,KPNA2,-0.030055,1,0.82074,day13,-0.36789,NA
heavy,mono,rep1,KPNA2,-0.030055,1,0.82074,day7,0.21133,NA
heavy,mono,rep1,ADAD1,0.022398,1,0.63108,day13,0.53658,NA
heavy,mono,rep1,ADAD1,0.022398,1,0.63108,day7,0.23635,NA
heavy,mono,rep1,CTU1,0.0085974,1,0.6315,day13,-0.12002,NA
heavy,mono,rep1,CTU1,0.0085974,1,0.6315,day7,0.60324,0.150573
heavy,mono,rep1,GANAB,0.026179,1,0.63163,day13,0.34266,NA
heavy,mono,rep1,GANAB,0.026179,1,0.63163,day7,0.043007,NA
heavy,mono,rep1,OSGEPL1,0.0068292,1,0.63313,day13,-0.034408,NA
heavy,mono,rep1,OSGEPL1,0.0068292,1,0.63313,day7,-0.16935,NA
heavy,mono,rep1,EED,-0.022759,1,0.4252,day13,1.3918,0.066318
heavy,mono,rep1,EED,-0.022759,1,0.4252,day7,0.55708,0.130453
heavy,mono,rep1,TRMT12,0.065781,1,0.63458,day13,1.3829,0.085181
heavy,mono,rep1,TRMT12,0.065781,1,0.63458,day7,0.58007,0.19678
heavy,mono,rep1,XIRP1,0.062531,1,0.63637,day13,0.28292,NA
heavy,mono,rep1,XIRP1,0.062531,1,0.63637,day7,0.75053,NA
heavy,mono,rep1,PCNP,0.045013,1,0.63665,day13,-0.48016,NA
heavy,mono,rep1,PCNP,0.045013,1,0.63665,day7,-0.3408,NA
heavy,mono,rep1,DUT,-0.0050442,1,0.88232,day13,-3.5568,0.091722
heavy,mono,rep1,DUT,-0.0050442,1,0.88232,day7,-0.25625,NA
heavy,mono,rep1,RPRD1B,0.021752,1,0.60774,day13,-0.42316,NA
heavy,mono,rep1,RPRD1B,0.021752,1,0.60774,day7,-0.74206,0.195921
heavy,mono,rep1,NPM3,0.025892,1,0.63801,day13,1.0394,NA
heavy,mono,rep1,NPM3,0.025892,1,0.63801,day7,0.33639,0.268932
heavy,mono,rep1,EIF2S2,-0.25969,1,0.19982,day13,-3.6644,0.047477
heavy,mono,rep1,EIF2S2,-0.25969,1,0.19982,day7,-2.9287,0.01069
heavy,mono,rep1,RNASE4,0.068307,1,0.63829,day13,0.60628,NA
heavy,mono,rep1,RNASE4,0.068307,1,0.63829,day7,0.41116,0.248422
heavy,mono,rep1,ATXN2,-0.050513,1,0.45567,day13,0.58379,NA
heavy,mono,rep1,ATXN2,-0.050513,1,0.45567,day7,-0.13744,NA
heavy,mono,rep1,DBT,0.064059,1,0.63967,day13,-0.11737,NA
heavy,mono,rep1,DBT,0.064059,1,0.63967,day7,-0.1,NA
heavy,mono,rep1,DND1,0.013236,1,0.63981,day13,1.1025,NA
heavy,mono,rep1,DND1,0.013236,1,0.63981,day7,0.38072,NA
heavy,mono,rep1,NANOS1,-0.072922,1,0.80693,day13,0.65431,NA
heavy,mono,rep1,NANOS1,-0.072922,1,0.80693,day7,0.2383,NA
heavy,mono,rep1,APOBEC3B,0.027454,1,0.64055,day13,1.4198,0.069028
heavy,mono,rep1,APOBEC3B,0.027454,1,0.64055,day7,0.58696,0.225692
heavy,mono,rep1,IDH1,-0.064856,1,0.26931,day13,0.12455,NA
heavy,mono,rep1,IDH1,-0.064856,1,0.26931,day7,-0.10293,NA
heavy,mono,rep1,RNASE1,0.0041523,1,0.64098,day13,0.98593,NA
heavy,mono,rep1,RNASE1,0.0041523,1,0.64098,day7,0.33802,0.290645
heavy,mono,rep1,GSPT1,-0.46286,0.128171,0.10514,day13,-1.1031,0.11562
heavy,mono,rep1,GSPT1,-0.46286,0.128171,0.10514,day7,-0.72359,0.068409
heavy,mono,rep1,ANKHD1,-0.049719,1,0.70617,day13,1.2361,0.040642
heavy,mono,rep1,ANKHD1,-0.049719,1,0.70617,day7,0.59335,0.149259
heavy,mono,rep1,HNRNPA0,-0.14545,1,0.52615,day13,0.66955,NA
heavy,mono,rep1,HNRNPA0,-0.14545,1,0.52615,day7,0.11641,NA
heavy,mono,rep1,KHSRP,-0.038546,1,0.54021,day13,0.10134,NA
heavy,mono,rep1,KHSRP,-0.038546,1,0.54021,day7,-0.48269,NA
heavy,mono,rep1,USB1,-0.08949,1,0.31306,day13,-0.48638,NA
heavy,mono,rep1,USB1,-0.08949,1,0.31306,day7,-0.64862,0.238136
heavy,mono,rep1,H4C5,-0.011949,1,0.42564,day13,0.90662,NA
heavy,mono,rep1,H4C5,-0.011949,1,0.42564,day7,0.57276,0.229681
heavy,mono,rep1,DUSP11,0.022256,1,0.64425,day13,0.22189,NA
heavy,mono,rep1,DUSP11,0.022256,1,0.64425,day7,-0.18901,NA
heavy,mono,rep1,PRPF3,0.047848,1,0.64515,day13,-2.2321,0.091342
heavy,mono,rep1,PRPF3,0.047848,1,0.64515,day7,-0.92076,0.070407
heavy,mono,rep1,AIMP1,0.022732,1,0.64526,day13,0.60161,NA
heavy,mono,rep1,AIMP1,0.022732,1,0.64526,day7,0.073219,NA
heavy,mono,rep1,RPL22L1,-0.097836,1,0.40712,day13,0.11784,NA
heavy,mono,rep1,RPL22L1,-0.097836,1,0.40712,day7,-0.49809,0.266727
heavy,mono,rep1,EEF1E1,-0.054123,1,0.78321,day13,0.9043,NA
heavy,mono,rep1,EEF1E1,-0.054123,1,0.78321,day7,0.33065,0.296092
heavy,mono,rep1,SSB,0.010204,1,0.64655,day13,0.84208,NA
heavy,mono,rep1,SSB,0.010204,1,0.64655,day7,0.48906,0.183679
heavy,mono,rep1,HNRNPD,-0.023431,1,0.83401,day13,0.4843,NA
heavy,mono,rep1,HNRNPD,-0.023431,1,0.83401,day7,-0.20333,NA
heavy,mono,rep1,MRPL3,-0.055454,1,0.64292,day13,-2.6333,0.043543
heavy,mono,rep1,MRPL3,-0.055454,1,0.64292,day7,-1.0171,0.118381
heavy,mono,rep1,ERH,-0.10492,0.215038,0.21256,day13,-4.6931,0.054523
heavy,mono,rep1,ERH,-0.10492,0.215038,0.21256,day7,-0.83673,0.167632
heavy,mono,rep1,HRH1,0.01212,1,0.64764,day13,1.2182,0.087873
heavy,mono,rep1,HRH1,0.01212,1,0.64764,day7,0.39218,0.272166
heavy,mono,rep1,TRMT5,0.042085,1,0.64796,day13,-2.3574,0.287294
heavy,mono,rep1,TRMT5,0.042085,1,0.64796,day7,0.20978,NA
heavy,mono,rep1,BCDIN3D,0.01691,1,0.64809,day13,0.94066,NA
heavy,mono,rep1,BCDIN3D,0.01691,1,0.64809,day7,0.17129,NA
heavy,mono,rep1,FAS,0.03081,1,0.65029,day13,0.86425,NA
heavy,mono,rep1,FAS,0.03081,1,0.65029,day7,0.55316,0.098995
heavy,mono,rep1,LRRC59,-0.035066,1,0.77235,day13,0.95571,NA
heavy,mono,rep1,LRRC59,-0.035066,1,0.77235,day7,0.29866,0.142883
heavy,mono,rep1,CPSF4L,0.03982,1,0.65092,day13,0.59142,NA
heavy,mono,rep1,CPSF4L,0.03982,1,0.65092,day7,0.165,NA
heavy,mono,rep1,PUS7,-0.004339,1,0.53724,day13,0.6649,NA
heavy,mono,rep1,PUS7,-0.004339,1,0.53724,day7,0.32468,NA
heavy,mono,rep1,ASCC1,0.021917,1,0.65287,day13,0.65855,NA
heavy,mono,rep1,ASCC1,0.021917,1,0.65287,day7,0.40835,NA
heavy,mono,rep1,APOBEC3F,-0.046833,1,0.81601,day13,1.9876,0.022493
heavy,mono,rep1,APOBEC3F,-0.046833,1,0.81601,day7,0.92645,0.04587
heavy,mono,rep1,XPO7,0.061876,1,0.65515,day13,0.75136,NA
heavy,mono,rep1,XPO7,0.061876,1,0.65515,day7,0.34367,NA
heavy,mono,rep1,TENT4A,0.061409,1,0.6572,day13,1.7698,0.025894
heavy,mono,rep1,TENT4A,0.061409,1,0.6572,day7,0.88489,0.109528
heavy,mono,rep1,TASOR,-0.10368,0.217625,0.21612,day13,0.38369,NA
heavy,mono,rep1,TASOR,-0.10368,0.217625,0.21612,day7,-0.057137,NA
heavy,mono,rep1,METTL2A,-0.30836,0.134,0.11053,day13,-0.83632,0.346518
heavy,mono,rep1,METTL2A,-0.30836,0.134,0.11053,day7,-0.41791,NA
heavy,mono,rep1,MRPL10,0.031453,1,0.6591,day13,-2.3965,0.050217
heavy,mono,rep1,MRPL10,0.031453,1,0.6591,day7,-0.54805,0.099965
heavy,mono,rep1,NOL3,0.055934,1,0.63784,day13,0.68168,NA
heavy,mono,rep1,NOL3,0.055934,1,0.63784,day7,-0.075161,NA
heavy,mono,rep1,PNRC2,-0.094469,1,0.27048,day13,-0.35969,NA
heavy,mono,rep1,PNRC2,-0.094469,1,0.27048,day7,-0.33391,NA
heavy,mono,rep1,METTL5,0.064728,1,0.66044,day13,1.0809,0.118563
heavy,mono,rep1,METTL5,0.064728,1,0.66044,day7,0.5495,0.211016
heavy,mono,rep1,RRP36,-0.13518,1,0.15628,day13,-1.5136,0.32928
heavy,mono,rep1,RRP36,-0.13518,1,0.15628,day7,-0.34127999999999997,NA
heavy,mono,rep1,PSTK,-0.02952,1,0.62438,day13,0.066428,NA
heavy,mono,rep1,PSTK,-0.02952,1,0.62438,day7,0.48107,NA
heavy,mono,rep1,MRPL32,-0.059384,1,0.25223,day13,-1.2783,0.364603
heavy,mono,rep1,MRPL32,-0.059384,1,0.25223,day7,-0.075518,NA
heavy,mono,rep1,RBM38,0.038961,1,0.66168,day13,0.70666,NA
heavy,mono,rep1,RBM38,0.038961,1,0.66168,day7,0.54778,0.184372
heavy,mono,rep1,MRPL53,0.031671,1,0.66194,day13,-2.6874,0.07084
heavy,mono,rep1,MRPL53,0.031671,1,0.66194,day7,-0.12138,NA
heavy,mono,rep1,UBE2L3,0.073072,1,0.66232,day13,-1.3352,0.098005
heavy,mono,rep1,UBE2L3,0.073072,1,0.66232,day7,-0.09897,NA
heavy,mono,rep1,PUS10,0.033712,1,0.66245,day13,1.0955,0.11539
heavy,mono,rep1,PUS10,0.033712,1,0.66245,day7,0.40295,0.150573
heavy,mono,rep1,RAC1,-0.088965,1,0.4528,day13,0.49556,NA
heavy,mono,rep1,RAC1,-0.088965,1,0.4528,day7,0.25201,NA
heavy,mono,rep1,PRPF19,-0.18004,0.14019,0.11629,day13,-7.5216,0.001748
heavy,mono,rep1,PRPF19,-0.18004,0.14019,0.11629,day7,-2.212,0.001091
heavy,mono,rep1,SECISBP2,-0.077131,1,0.46994,day13,-0.026903,NA
heavy,mono,rep1,SECISBP2,-0.077131,1,0.46994,day7,0.3739,0.305321
heavy,mono,rep1,EZR,0.081312,1,0.6641,day13,0.89457,NA
heavy,mono,rep1,EZR,0.081312,1,0.6641,day7,0.25285,NA
heavy,mono,rep1,UCHL5,0.062833,1,0.64423,day13,0.99814,NA
heavy,mono,rep1,UCHL5,0.062833,1,0.64423,day7,0.33906,0.293059
heavy,mono,rep1,NUFIP1,-0.22268,1,0.22957,day13,-2.292,0.123192
heavy,mono,rep1,NUFIP1,-0.22268,1,0.22957,day7,-0.54474,0.310564
heavy,mono,rep1,POLR2E,-0.21747,1,0.50626,day13,-2.7906,0.073337
heavy,mono,rep1,POLR2E,-0.21747,1,0.50626,day7,-2.7401,0.002405
heavy,mono,rep1,CCAR1,-0.062336,1,0.6295,day13,0.45736,NA
heavy,mono,rep1,CCAR1,-0.062336,1,0.6295,day7,0.035813,NA
heavy,mono,rep1,MACROH2A1,-0.032769,1,0.61905,day13,0.98232,NA
heavy,mono,rep1,MACROH2A1,-0.032769,1,0.61905,day7,0.22867,NA
heavy,mono,rep1,RBM7,-0.001516,1,0.86923,day13,1.2964,0.088829
heavy,mono,rep1,RBM7,-0.001516,1,0.86923,day7,0.46489,0.154529
heavy,mono,rep1,G3BP2,0.058347,1,0.65005,day13,0.90415,NA
heavy,mono,rep1,G3BP2,0.058347,1,0.65005,day7,0.23845,NA
heavy,mono,rep1,RBM20,0.0035907,1,0.66835,day13,1.1992,0.101105
heavy,mono,rep1,RBM20,0.0035907,1,0.66835,day7,0.52426,0.150573
heavy,mono,rep1,THUMPD2,0.018551,1,0.66862,day13,1.2426,0.078937
heavy,mono,rep1,THUMPD2,0.018551,1,0.66862,day7,0.42857,0.272038
heavy,mono,rep1,SRP68,-0.090212,1,0.44883,day13,-1.5834,0.112802
heavy,mono,rep1,SRP68,-0.090212,1,0.44883,day7,-0.50078,NA
heavy,mono,rep1,AFP,-0.025468,1,0.64616,day13,1.303,0.040642
heavy,mono,rep1,AFP,-0.025468,1,0.64616,day7,0.56278,0.150573
heavy,mono,rep1,MRPL19,-0.074172,1,0.62063,day13,-2.7419,0.06095
heavy,mono,rep1,MRPL19,-0.074172,1,0.62063,day7,-0.6479,0.27107
heavy,mono,rep1,COPZ1,0.032206,1,0.6533,day13,-4.1673,0.028331
heavy,mono,rep1,COPZ1,0.032206,1,0.6533,day7,-2.6122,0.014196
heavy,mono,rep1,MRPS35,-0.047873,1,0.71569,day13,-1.7235,NA
heavy,mono,rep1,MRPS35,-0.047873,1,0.71569,day7,0.48892,NA
heavy,mono,rep1,TFAM,-0.051563,1,0.49802,day13,-2.3844,0.06095
heavy,mono,rep1,TFAM,-0.051563,1,0.49802,day7,-0.64212,0.25549500000000003
heavy,mono,rep1,PNN,-0.0075492,1,0.60764,day13,-1.1108,0.307346
heavy,mono,rep1,PNN,-0.0075492,1,0.60764,day7,-0.31363,NA
heavy,mono,rep1,KIN,0.025058,1,0.67246,day13,-0.72001,NA
heavy,mono,rep1,KIN,0.025058,1,0.67246,day7,-0.32128,NA
heavy,mono,rep1,LSM11,0.054976,1,0.67425,day13,-2.2465,0.190901
heavy,mono,rep1,LSM11,0.054976,1,0.67425,day7,0.16398,NA
heavy,mono,rep1,TSEN2,-0.065053,1,0.44651,day13,-1.2289,0.300512
heavy,mono,rep1,TSEN2,-0.065053,1,0.44651,day7,0.14149,NA
heavy,mono,rep1,CPLX2,0.066496,1,0.6587,day13,0.42362,NA
heavy,mono,rep1,CPLX2,0.066496,1,0.6587,day7,0.18233,NA
heavy,mono,rep1,PEBP1,0.030745,1,0.67517,day13,0.98677,0.131898
heavy,mono,rep1,PEBP1,0.030745,1,0.67517,day7,0.46151,0.248422
heavy,mono,rep1,TCF20,0.015188,1,0.67538,day13,0.54258,NA
heavy,mono,rep1,TCF20,0.015188,1,0.67538,day7,0.27816,NA
heavy,mono,rep1,ANKRD17,0.0038474,1,0.6755,day13,0.35381,NA
heavy,mono,rep1,ANKRD17,0.0038474,1,0.6755,day7,-0.057511,NA
heavy,mono,rep1,RBFOX2,0.04069,1,0.67582,day13,1.0246,0.128984
heavy,mono,rep1,RBFOX2,0.04069,1,0.67582,day7,0.25982,0.309798
heavy,mono,rep1,CANX,-0.044042,1,0.54225,day13,0.15159,NA
heavy,mono,rep1,CANX,-0.044042,1,0.54225,day7,0.046585,NA
heavy,mono,rep1,DHX40,0.033375,1,0.67716,day13,0.43565,NA
heavy,mono,rep1,DHX40,0.033375,1,0.67716,day7,-0.3732,0.299415
heavy,mono,rep1,XPOT,-0.031101,1,0.49119,day13,0.84277,NA
heavy,mono,rep1,XPOT,-0.031101,1,0.49119,day7,0.40343,0.275765
heavy,mono,rep1,EIF4E3,0.064815,1,0.67765,day13,0.60494,NA
heavy,mono,rep1,EIF4E3,0.064815,1,0.67765,day7,-0.26366,NA
heavy,mono,rep1,GPR161,-0.11255,1,0.31961,day13,1.3188,0.070115
heavy,mono,rep1,GPR161,-0.11255,1,0.31961,day7,0.64286,0.184372
heavy,mono,rep1,AGO4,0.026027,1,0.67899,day13,0.55809,NA
heavy,mono,rep1,AGO4,0.026027,1,0.67899,day7,0.13604,NA
heavy,mono,rep1,TRNT1,-0.21124,1,0.2939,day13,-2.6004,0.250276
heavy,mono,rep1,TRNT1,-0.21124,1,0.2939,day7,-0.50506,0.087714
heavy,mono,rep1,CTNND1,-0.019243,1,0.67448,day13,1.6348,0.039859
heavy,mono,rep1,CTNND1,-0.019243,1,0.67448,day7,0.69654,0.14733
heavy,mono,rep1,PRORP,-6.5397e-4,1,0.80006,day13,-2.1666,0.047683
heavy,mono,rep1,PRORP,-6.5397e-4,1,0.80006,day7,0.31324,NA
heavy,mono,rep1,OAS1,0.031557,1,0.68008,day13,1.066,NA
heavy,mono,rep1,OAS1,0.031557,1,0.68008,day7,0.39264,NA
heavy,mono,rep1,XPO5,-0.11696,0.165142,0.14536,day13,-0.37561,NA
heavy,mono,rep1,XPO5,-0.11696,0.165142,0.14536,day7,0.15883,NA
heavy,mono,rep1,AGO1,-0.11229,1,0.49905,day13,0.63412,NA
heavy,mono,rep1,AGO1,-0.11229,1,0.49905,day7,0.0077544,NA
heavy,mono,rep1,TUBB,-0.85335,0.041664,0.028704,day13,-4.7791,0.015286
heavy,mono,rep1,TUBB,-0.85335,0.041664,0.028704,day7,-2.6004,0.00387
heavy,mono,rep1,ISY1,0.082932,1,0.68193,day13,-4.7956,0.029296
heavy,mono,rep1,ISY1,0.082932,1,0.68193,day7,-2.4295,0.00609
heavy,mono,rep1,ALKBH6,-0.13894,1,0.42365,day13,0.56316,NA
heavy,mono,rep1,ALKBH6,-0.13894,1,0.42365,day7,0.14091,NA
heavy,mono,rep1,RBM8A,-0.42308,0.172462,0.15537,day13,-4.7656,0.01192
heavy,mono,rep1,RBM8A,-0.42308,0.172462,0.15537,day7,-3.4439,0.003036
heavy,mono,rep1,CSN2,-0.091564,1,0.44023,day13,1.1557,0.112487
heavy,mono,rep1,CSN2,-0.091564,1,0.44023,day7,-0.68588,0.297733
heavy,mono,rep1,TAF15,0.047565,1,0.68492,day13,0.88438,NA
heavy,mono,rep1,TAF15,0.047565,1,0.68492,day7,0.34713,NA
heavy,mono,rep1,VCP,-0.28567,1,0.2388,day13,-5.104,0.018438
heavy,mono,rep1,VCP,-0.28567,1,0.2388,day7,-4.5805,0.001781
heavy,mono,rep1,ERF,0.0032659,1,0.68547,day13,0.38213,NA
heavy,mono,rep1,ERF,0.0032659,1,0.68547,day7,-0.097519,NA
heavy,mono,rep1,PCF11,0.084943,1,0.68598,day13,-2.6329,0.162225
heavy,mono,rep1,PCF11,0.084943,1,0.68598,day7,-2.3374,0.039707
heavy,mono,rep1,LDHA,0.022767,1,0.68613,day13,0.68753,NA
heavy,mono,rep1,LDHA,0.022767,1,0.68613,day7,0.16451,NA
heavy,mono,rep1,TYW5,0.06258,1,0.68693,day13,0.97017,NA
