treatment,control,rep,gene,lfc,fdr,p_value,day,lfc.fitness,fdr.fitness
heavy,mono,rep1,PPIB,0.070416,1,0.19609,day5,-0.15462,NA
heavy,mono,rep1,RPUSD3,0.076767,1,0.22729,day13,-0.97701,0.185219
heavy,mono,rep1,RPUSD3,0.076767,1,0.22729,day5,0.49461,NA
heavy,mono,rep1,BRCA1,0.067047,1,0.22775,day13,0.75356,NA
heavy,mono,rep1,BRCA1,0.067047,1,0.22775,day5,0.038579,NA
heavy,mono,rep1,PURB,0.070127,1,0.22847,day13,1.2265,NA
heavy,mono,rep1,PURB,0.070127,1,0.22847,day5,0.91001,NA
heavy,mono,rep1,SERGEF,0.18738,1,0.22867,day13,0.11023,NA
heavy,mono,rep1,SERGEF,0.18738,1,0.22867,day5,-0.39731,0.259005
heavy,mono,rep1,OAS2,0.05207,1,0.22916,day13,0.64245,NA
heavy,mono,rep1,OAS2,0.05207,1,0.22916,day5,0.1073,NA
heavy,mono,rep1,HLTF,0.043964,1,0.22954,day13,1.3015,NA
heavy,mono,rep1,HLTF,0.043964,1,0.22954,day5,0.4519,NA
heavy,mono,rep1,COPB1,0.2961,1,0.20038,day13,-1.3458,NA
heavy,mono,rep1,COPB1,0.2961,1,0.20038,day5,-1.2413,0.190468
heavy,mono,rep1,EDF1,0.027025,1,0.23102,day13,0.40846,NA
heavy,mono,rep1,EDF1,0.027025,1,0.23102,day5,-0.11175,NA
heavy,mono,rep1,ANK3,0.064106,1,0.23127,day13,1.0442,NA
heavy,mono,rep1,ANK3,0.064106,1,0.23127,day5,0.49619,NA
heavy,mono,rep1,VIL1,-0.082955,1,0.4112,day13,1.0855,NA
heavy,mono,rep1,VIL1,-0.082955,1,0.4112,day5,-0.033471,NA
heavy,mono,rep1,CGN,0.0080763,1,0.23201,day13,0.42472,NA
heavy,mono,rep1,CGN,0.0080763,1,0.23201,day5,-0.34257,0.332761
heavy,mono,rep1,NME1,0.055772,1,0.20201,day13,0.55617,NA
heavy,mono,rep1,NME1,0.055772,1,0.20201,day5,-0.21984,0.357761
heavy,mono,rep1,SECISBP2L,0.013987,1,0.23215,day13,1.0038,NA
heavy,mono,rep1,SECISBP2L,0.013987,1,0.23215,day5,0.45178,NA
heavy,mono,rep1,SEPTIN7,-0.035842,1,0.80625,day13,0.030034,NA
heavy,mono,rep1,SEPTIN7,-0.035842,1,0.80625,day5,0.32898,NA
heavy,mono,rep1,FUBP1,0.18581,1,0.23248,day13,-0.70945,0.424129
heavy,mono,rep1,FUBP1,0.18581,1,0.23248,day5,-0.21827,0.51195
heavy,mono,rep1,QRSL1,0.11301,1,0.23362,day13,-2.0045,0.108932
heavy,mono,rep1,QRSL1,0.11301,1,0.23362,day5,0.16778,NA
heavy,mono,rep1,ELP3,0.1012,1,0.20433,day13,-1.4537,0.242252
heavy,mono,rep1,ELP3,0.1012,1,0.20433,day5,-0.077384,0.442724
heavy,mono,rep1,MPST,-0.02458,1,0.46847,day13,0.56462,NA
heavy,mono,rep1,MPST,-0.02458,1,0.46847,day5,-0.36158,NA
heavy,mono,rep1,SCAF4,0.077066,1,0.23531,day13,0.87645,NA
heavy,mono,rep1,SCAF4,0.077066,1,0.23531,day5,0.42014,NA
heavy,mono,rep1,AKAP1,0.017593,1,0.23634,day13,-1.1746,0.40813
heavy,mono,rep1,AKAP1,0.017593,1,0.23634,day5,-0.77125,0.295797
heavy,mono,rep1,UBE2M,0.17344,1,0.23952,day13,-1.1374,0.434011
heavy,mono,rep1,UBE2M,0.17344,1,0.23952,day5,-0.32307,0.493021
heavy,mono,rep1,CALD1,0.093341,1,0.23971,day13,0.061499,NA
heavy,mono,rep1,CALD1,0.093341,1,0.23971,day5,-0.33103,NA
heavy,mono,rep1,ARF1,0.18191,1,0.21289,day13,-1.3184,0.416031
heavy,mono,rep1,ARF1,0.18191,1,0.21289,day5,0.06881,NA
heavy,mono,rep1,RBMXL3,0.14173,1,0.21308,day13,0.19005,NA
heavy,mono,rep1,RBMXL3,0.14173,1,0.21308,day5,0.95068,NA
heavy,mono,rep1,H1-2,0.068713,1,0.24224,day13,-0.059006,NA
heavy,mono,rep1,H1-2,0.068713,1,0.24224,day5,-0.49892,0.332761
heavy,mono,rep1,CSE1L,-0.0090683,1,0.53273,day13,-2.1618,0.169844
heavy,mono,rep1,CSE1L,-0.0090683,1,0.53273,day5,0.049099,NA
heavy,mono,rep1,CXORF57,0.10298,1,0.24322,day13,-0.10993,NA
heavy,mono,rep1,CXORF57,0.10298,1,0.24322,day5,-0.42918,0.490186
heavy,mono,rep1,TACO1,0.11198,1,0.21551,day13,0.080547,NA
heavy,mono,rep1,TACO1,0.11198,1,0.21551,day5,0.24018,NA
heavy,mono,rep1,TIPARP,-0.034282,1,0.27295,day13,-0.41674,NA
heavy,mono,rep1,TIPARP,-0.034282,1,0.27295,day5,1.3161,NA
heavy,mono,rep1,DARS2,0.093616,1,0.244,day13,-0.22029,0.509856
heavy,mono,rep1,DARS2,0.093616,1,0.244,day5,-0.20544,NA
heavy,mono,rep1,SRP14,0.076217,1,0.24404,day13,-1.1848,0.248212
heavy,mono,rep1,SRP14,0.076217,1,0.24404,day5,0.22143,NA
heavy,mono,rep1,PRPF8,0.1755,1,0.24449,day13,-2.453,0.205578
heavy,mono,rep1,PRPF8,0.1755,1,0.24449,day5,-0.47174,0.489927
heavy,mono,rep1,EZH2,0.10325,1,0.24556,day13,0.20996,NA
heavy,mono,rep1,EZH2,0.10325,1,0.24556,day5,-0.0038986,NA
heavy,mono,rep1,UNKL,0.10508,1,0.24591,day13,-0.013971,NA
heavy,mono,rep1,UNKL,0.10508,1,0.24591,day5,-0.1819,NA
heavy,mono,rep1,FASTKD3,0.071157,1,0.24595,day13,1.3988,NA
heavy,mono,rep1,FASTKD3,0.071157,1,0.24595,day5,-0.10439,NA
heavy,mono,rep1,ACO1,0.050023,1,0.24655,day13,1.3103,NA
heavy,mono,rep1,ACO1,0.050023,1,0.24655,day5,0.11663,NA
heavy,mono,rep1,METTL2B,-0.074775,1,0.46121,day13,0.67272,NA
heavy,mono,rep1,METTL2B,-0.074775,1,0.46121,day5,0.45313,NA
heavy,mono,rep1,UNK,0.082519,1,0.24729,day13,1.0654,NA
heavy,mono,rep1,UNK,0.082519,1,0.24729,day5,0.42714,NA
heavy,mono,rep1,CHMP4B,0.0054158,1,0.24739,day13,-1.1897,0.218732
heavy,mono,rep1,CHMP4B,0.0054158,1,0.24739,day5,0.48205,NA
heavy,mono,rep1,ZC3H11A,0.11811,1,0.22294,day13,1.8065,NA
heavy,mono,rep1,ZC3H11A,0.11811,1,0.22294,day5,0.73446,NA
heavy,mono,rep1,PPWD1,0.12878,1,0.24955,day13,-1.1293,0.120392
heavy,mono,rep1,PPWD1,0.12878,1,0.24955,day5,-0.4079,0.39523
heavy,mono,rep1,IFIT1B,0.071059,1,0.24966,day13,1.917,NA
heavy,mono,rep1,IFIT1B,0.071059,1,0.24966,day5,0.23089,NA
heavy,mono,rep1,EIF2A,0.072431,1,0.25012,day13,0.26235,NA
heavy,mono,rep1,EIF2A,0.072431,1,0.25012,day5,0.024455,NA
heavy,mono,rep1,DAZ1,0.07908,1,0.25148,day13,0.58448,NA
heavy,mono,rep1,DAZ1,0.07908,1,0.25148,day5,-0.68216,0.36841
heavy,mono,rep1,MEX3D,0.074456,1,0.25169,day13,1.0456,NA
heavy,mono,rep1,MEX3D,0.074456,1,0.25169,day5,0.49967,NA
heavy,mono,rep1,ALKBH8,0.13623,1,0.22669,day13,0.82123,NA
heavy,mono,rep1,ALKBH8,0.13623,1,0.22669,day5,0.24154,NA
heavy,mono,rep1,RNASE12,0.038608,1,0.2526,day13,1.0085,NA
heavy,mono,rep1,RNASE12,0.038608,1,0.2526,day5,0.27371,NA
heavy,mono,rep1,FASTKD2,0.094401,1,0.25301,day13,0.17347,NA
heavy,mono,rep1,FASTKD2,0.094401,1,0.25301,day5,-0.39059,0.450072
heavy,mono,rep1,JUN,0.052183,1,0.25486,day13,1.8648,NA
heavy,mono,rep1,JUN,0.052183,1,0.25486,day5,0.3232,NA
heavy,mono,rep1,TEX13A,0.083938,1,0.25489,day13,-0.0090033,NA
heavy,mono,rep1,TEX13A,0.083938,1,0.25489,day5,-0.0087877,NA
heavy,mono,rep1,PUM3,0.077376,1,0.25535,day13,1.0843,NA
heavy,mono,rep1,PUM3,0.077376,1,0.25535,day5,-0.10284,0.50942
heavy,mono,rep1,TRMT1L,0.084962,1,0.25547,day13,0.61504,NA
heavy,mono,rep1,TRMT1L,0.084962,1,0.25547,day5,-0.03125,NA
heavy,mono,rep1,HNRNPU,0.027209,1,0.2566,day13,-1.2723,0.28842
heavy,mono,rep1,HNRNPU,0.027209,1,0.2566,day5,0.32776,NA
heavy,mono,rep1,ZCCHC17,0.1134,1,0.25749,day13,-0.42139,NA
heavy,mono,rep1,ZCCHC17,0.1134,1,0.25749,day5,0.17576,NA
heavy,mono,rep1,MVP,0.046598,1,0.25755,day13,-0.40475,NA
heavy,mono,rep1,MVP,0.046598,1,0.25755,day5,-0.10426,0.493021
heavy,mono,rep1,TOP2A,0.052012,1,0.26074,day13,-1.1507,0.113854
heavy,mono,rep1,TOP2A,0.052012,1,0.26074,day5,0.2915,NA
heavy,mono,rep1,CDC40,0.071323,1,0.26089,day13,-1.2685,0.342174
heavy,mono,rep1,CDC40,0.071323,1,0.26089,day5,-0.27793,0.50942
heavy,mono,rep1,RBM23,0.14615,1,0.26092,day13,-0.75851,NA
heavy,mono,rep1,RBM23,0.14615,1,0.26092,day5,-0.072516,NA
heavy,mono,rep1,RPL22,0.06807,1,0.26131,day13,-2.8164,0.088846
heavy,mono,rep1,RPL22,0.06807,1,0.26131,day5,-0.55378,0.332761
heavy,mono,rep1,CD44,0.11263,1,0.26137,day13,1.1127,NA
heavy,mono,rep1,CD44,0.11263,1,0.26137,day5,-0.0066894,NA
heavy,mono,rep1,ADD3,0.079648,1,0.26181,day13,1.4148,NA
heavy,mono,rep1,ADD3,0.079648,1,0.26181,day5,0.39924,NA
heavy,mono,rep1,NLRP11,0.11205,1,0.262,day13,1.1455,NA
heavy,mono,rep1,NLRP11,0.11205,1,0.262,day5,0.3531,NA
heavy,mono,rep1,SEC31A,0.056539,1,0.26217,day13,1.1274,NA
heavy,mono,rep1,SEC31A,0.056539,1,0.26217,day5,0.42802,NA
heavy,mono,rep1,PKM,0.066895,1,0.26231,day13,-1.8598,0.256376
heavy,mono,rep1,PKM,0.066895,1,0.26231,day5,0.43588,NA
heavy,mono,rep1,CDKN2A,0.018184,1,0.26404,day13,0.97622,NA
heavy,mono,rep1,CDKN2A,0.018184,1,0.26404,day5,-0.4401,0.444473
heavy,mono,rep1,HNRNPR,0.04649,1,0.26539,day13,0.69638,NA
heavy,mono,rep1,HNRNPR,0.04649,1,0.26539,day5,0.55258,NA
heavy,mono,rep1,TRMU,0.061874,1,0.26582,day13,0.64886,NA
heavy,mono,rep1,TRMU,0.061874,1,0.26582,day5,0.13511,NA
heavy,mono,rep1,MSI1,0.053558,1,0.26774,day13,0.94109,NA
heavy,mono,rep1,MSI1,0.053558,1,0.26774,day5,0.50292,NA
heavy,mono,rep1,PAWR,0.20081,1,0.26828,day13,0.484,NA
heavy,mono,rep1,PAWR,0.20081,1,0.26828,day5,0.016431,NA
heavy,mono,rep1,ZNF239,0.04277,1,0.26862,day13,0.67894,NA
heavy,mono,rep1,ZNF239,0.04277,1,0.26862,day5,0.20871,NA
heavy,mono,rep1,SHQ1,0.063577,1,0.26899,day13,-0.66343,0.23496
heavy,mono,rep1,SHQ1,0.063577,1,0.26899,day5,0.10955,NA
heavy,mono,rep1,SYF2,0.033834,1,0.26993,day13,0.49052,NA
heavy,mono,rep1,SYF2,0.033834,1,0.26993,day5,0.10974,NA
heavy,mono,rep1,EIF5,0.013484,1,0.27146,day13,-1.6866,NA
heavy,mono,rep1,EIF5,0.013484,1,0.27146,day5,0.18306,NA
heavy,mono,rep1,VIM,0.084348,1,0.27193,day13,0.79211,NA
heavy,mono,rep1,VIM,0.084348,1,0.27193,day5,0.039851,NA
heavy,mono,rep1,TFB2M,0.081017,1,0.27277,day13,-1.0809,0.440772
heavy,mono,rep1,TFB2M,0.081017,1,0.27277,day5,-0.015809,NA
heavy,mono,rep1,BZW1,0.07918,1,0.27335,day13,1.2006,NA
heavy,mono,rep1,BZW1,0.07918,1,0.27335,day5,0.32098,NA
heavy,mono,rep1,RPS27L,0.037469,1,0.27396,day13,0.79627,NA
heavy,mono,rep1,RPS27L,0.037469,1,0.27396,day5,-0.11726,NA
heavy,mono,rep1,BARD1,0.053965,1,0.27579,day13,-0.065641,NA
heavy,mono,rep1,BARD1,0.053965,1,0.27579,day5,0.92723,NA
heavy,mono,rep1,INTS5,0.058042,1,0.27627,day13,0.40574,NA
heavy,mono,rep1,INTS5,0.058042,1,0.27627,day5,-0.23182,0.526427
heavy,mono,rep1,ALDH18A1,0.020251,1,0.27673,day13,1.7358,NA
heavy,mono,rep1,ALDH18A1,0.020251,1,0.27673,day5,0.37572,NA
heavy,mono,rep1,F11R,-0.0043574,1,0.624,day13,0.42232,NA
heavy,mono,rep1,F11R,-0.0043574,1,0.624,day5,0.032932,NA
heavy,mono,rep1,KMT2C,0.018586,1,0.27817,day13,0.94589,NA
heavy,mono,rep1,KMT2C,0.018586,1,0.27817,day5,0.21416,NA
heavy,mono,rep1,GGCT,0.087556,1,0.27854,day13,0.49907,NA
heavy,mono,rep1,GGCT,0.087556,1,0.27854,day5,-0.077904,NA
heavy,mono,rep1,PTBP1,0.12707,1,0.27936,day13,0.49231,NA
heavy,mono,rep1,PTBP1,0.12707,1,0.27936,day5,0.0877,NA
heavy,mono,rep1,TPT1,0.069854,1,0.27954,day13,-0.34924,NA
heavy,mono,rep1,TPT1,0.069854,1,0.27954,day5,0.066361,NA
heavy,mono,rep1,GRWD1,-0.032072,1,0.56439,day13,0.062944,NA
heavy,mono,rep1,GRWD1,-0.032072,1,0.56439,day5,0.65824,NA
heavy,mono,rep1,MET,0.025302,1,0.28006,day13,1.9673,NA
heavy,mono,rep1,MET,0.025302,1,0.28006,day5,0.67836,NA
heavy,mono,rep1,CFAP65,-0.02359,1,0.68521,day13,1.5783,NA
heavy,mono,rep1,CFAP65,-0.02359,1,0.68521,day5,0.42088,NA
heavy,mono,rep1,TRMT1,0.05306,1,0.28066,day13,0.61415,NA
heavy,mono,rep1,TRMT1,0.05306,1,0.28066,day5,-0.35944,NA
heavy,mono,rep1,ENO1,-0.22158,1,0.71315,day13,-1.3048,0.111134
heavy,mono,rep1,ENO1,-0.22158,1,0.71315,day5,-1.3842,0.271131
heavy,mono,rep1,LYAR,-0.14145,1,0.26436,day13,0.8094,NA
heavy,mono,rep1,LYAR,-0.14145,1,0.26436,day5,-0.17258,NA
heavy,mono,rep1,TRMT10C,0.093176,1,0.28539,day13,-0.17945,NA
heavy,mono,rep1,TRMT10C,0.093176,1,0.28539,day5,0.88129,NA
heavy,mono,rep1,DZIP1,-0.0533,1,0.5266,day13,1.515,NA
heavy,mono,rep1,DZIP1,-0.0533,1,0.5266,day5,-0.41597,NA
heavy,mono,rep1,ZC3H6,0.029319,1,0.28669,day13,1.3776,NA
heavy,mono,rep1,ZC3H6,0.029319,1,0.28669,day5,0.13391,NA
heavy,mono,rep1,SYNE1,0.054917,1,0.28782,day13,1.0038,NA
heavy,mono,rep1,SYNE1,0.054917,1,0.28782,day5,0.71848,NA
heavy,mono,rep1,HADH,0.02818,1,0.28844,day13,0.89265,NA
heavy,mono,rep1,HADH,0.02818,1,0.28844,day5,0.50841,NA
heavy,mono,rep1,CLASP2,0.034037,1,0.28906,day13,0.63002,NA
heavy,mono,rep1,CLASP2,0.034037,1,0.28906,day5,-0.095799,0.519655
heavy,mono,rep1,ZNF326,-0.122,1,0.25107,day13,0.23028,NA
heavy,mono,rep1,ZNF326,-0.122,1,0.25107,day5,-0.072175,NA
heavy,mono,rep1,USP42,0.046902,1,0.28963,day13,1.5602,NA
heavy,mono,rep1,USP42,0.046902,1,0.28963,day5,0.50164,NA
heavy,mono,rep1,RBM46,0.12959,1,0.29023,day13,0.62717,NA
heavy,mono,rep1,RBM46,0.12959,1,0.29023,day5,-0.030059,0.521166
heavy,mono,rep1,CLK3,0.056113,1,0.2905,day13,0.12881,NA
heavy,mono,rep1,CLK3,0.056113,1,0.2905,day5,-0.88442,NA
heavy,mono,rep1,STN1,0.10738,1,0.29055,day13,0.68007,NA
heavy,mono,rep1,STN1,0.10738,1,0.29055,day5,-0.074614,NA
heavy,mono,rep1,RAMAC,-0.06815,1,0.49882,day13,-1.8923,0.298366
heavy,mono,rep1,RAMAC,-0.06815,1,0.49882,day5,-0.45426,NA
heavy,mono,rep1,FAM133B,0.087114,1,0.27346,day13,0.41568,NA
heavy,mono,rep1,FAM133B,0.087114,1,0.27346,day5,-0.030438,NA
heavy,mono,rep1,HNRNPM,0.062007,1,0.29152,day13,-0.4277,0.516797
heavy,mono,rep1,HNRNPM,0.062007,1,0.29152,day5,0.31471,NA
heavy,mono,rep1,TP53RK,0.03658,1,0.29213,day13,-0.83715,NA
heavy,mono,rep1,TP53RK,0.03658,1,0.29213,day5,1.6895,NA
heavy,mono,rep1,DHX38,0.083497,1,0.29285,day13,-0.94755,0.384305
heavy,mono,rep1,DHX38,0.083497,1,0.29285,day5,-0.033118,NA
heavy,mono,rep1,NGB,0.076525,1,0.29344,day13,1.6366,NA
heavy,mono,rep1,NGB,0.076525,1,0.29344,day5,0.085233,NA
heavy,mono,rep1,AKAP17A,0.038423,1,0.29359,day13,0.61769,NA
heavy,mono,rep1,AKAP17A,0.038423,1,0.29359,day5,0.17523,NA
heavy,mono,rep1,PDCD6IP,0.019953,1,0.29364,day13,0.95169,NA
heavy,mono,rep1,PDCD6IP,0.019953,1,0.29364,day5,0.17138,NA
heavy,mono,rep1,DDX59,0.073247,1,0.2941,day13,-0.89795,0.40813
heavy,mono,rep1,DDX59,0.073247,1,0.2941,day5,-0.65304,0.250125
heavy,mono,rep1,DRG1,0.062178,1,0.29422,day13,0.56039,NA
heavy,mono,rep1,DRG1,0.062178,1,0.29422,day5,0.036684,NA
heavy,mono,rep1,EEFSEC,0.072422,1,0.2946,day13,0.1997,NA
heavy,mono,rep1,EEFSEC,0.072422,1,0.2946,day5,0.91413,NA
heavy,mono,rep1,CHD2,0.12046,1,0.29463,day13,1.6727,NA
heavy,mono,rep1,CHD2,0.12046,1,0.29463,day5,0.32546,NA
heavy,mono,rep1,SNRPE,-0.0099664,1,0.63667,day13,-0.40809,NA
heavy,mono,rep1,SNRPE,-0.0099664,1,0.63667,day5,0.14549,NA
heavy,mono,rep1,TRPT1,0.022114,1,0.29591,day13,0.64417,NA
heavy,mono,rep1,TRPT1,0.022114,1,0.29591,day5,-0.38823,NA
heavy,mono,rep1,S100A9,-0.022359,1,0.75239,day13,1.5597,NA
heavy,mono,rep1,S100A9,-0.022359,1,0.75239,day5,0.39922,NA
heavy,mono,rep1,UBA1,0.249,1,0.28018,day13,-3.5674,NA
heavy,mono,rep1,UBA1,0.249,1,0.28018,day5,0.13014,NA
heavy,mono,rep1,TRUB1,-0.10027,1,0.29801,day13,1.2552,NA
heavy,mono,rep1,TRUB1,-0.10027,1,0.29801,day5,0.39843,NA
heavy,mono,rep1,WARS1,0.097429,1,0.2981,day13,-1.58,0.318728
heavy,mono,rep1,WARS1,0.097429,1,0.2981,day5,-0.74161,0.242627
heavy,mono,rep1,OTUD4,0.0072906,1,0.29824,day13,1.6674,NA
heavy,mono,rep1,OTUD4,0.0072906,1,0.29824,day5,-0.24349,NA
heavy,mono,rep1,USO1,0.059553,1,0.29866,day13,-0.99175,NA
heavy,mono,rep1,USO1,0.059553,1,0.29866,day5,0.63841,NA
heavy,mono,rep1,MAPRE1,0.06622,1,0.29885,day13,-0.082862,NA
heavy,mono,rep1,MAPRE1,0.06622,1,0.29885,day5,-0.12621,NA
heavy,mono,rep1,YTHDF1,0.084772,1,0.30055,day13,0.60613,NA
heavy,mono,rep1,YTHDF1,0.084772,1,0.30055,day5,-0.003558,NA
heavy,mono,rep1,ZC3H10,0.031906,1,0.30057,day13,1.2502,NA
heavy,mono,rep1,ZC3H10,0.031906,1,0.30057,day5,1.1424,NA
heavy,mono,rep1,CPEB1,-0.080256,1,0.64523,day13,0.783,NA
heavy,mono,rep1,CPEB1,-0.080256,1,0.64523,day5,0.71088,NA
heavy,mono,rep1,SF3B4,0.15127,1,0.28964,day13,-1.779,NA
heavy,mono,rep1,SF3B4,0.15127,1,0.28964,day5,-1.0452,NA
heavy,mono,rep1,ATXN1L,0.11238,1,0.30471,day13,1.2679,NA
heavy,mono,rep1,ATXN1L,0.11238,1,0.30471,day5,0.60784,NA
heavy,mono,rep1,FKBP4,0.049505,1,0.305,day13,1.4995,NA
heavy,mono,rep1,FKBP4,0.049505,1,0.305,day5,-0.021871,NA
heavy,mono,rep1,ENDOU,0.11539,1,0.30613,day13,-0.43365,0.209991
heavy,mono,rep1,ENDOU,0.11539,1,0.30613,day5,-0.4636,NA
heavy,mono,rep1,MBNL3,0.097,1,0.29241,day13,1.1988,NA
heavy,mono,rep1,MBNL3,0.097,1,0.29241,day5,-0.23468,NA
heavy,mono,rep1,NDUFV3,0.023159,1,0.30708,day13,1.3136,NA
heavy,mono,rep1,NDUFV3,0.023159,1,0.30708,day5,0.28838,NA
heavy,mono,rep1,DZIP3,0.10043,1,0.30751,day13,0.36383,NA
heavy,mono,rep1,DZIP3,0.10043,1,0.30751,day5,-0.012966,NA
heavy,mono,rep1,RPUSD4,0.10134,1,0.30768,day13,-1.6493,0.129422
heavy,mono,rep1,RPUSD4,0.10134,1,0.30768,day5,0.28459,NA
heavy,mono,rep1,H1-4,0.077861,1,0.30803,day13,0.77029,NA
heavy,mono,rep1,H1-4,0.077861,1,0.30803,day5,0.39219,NA
heavy,mono,rep1,ANGEL2,0.059648,1,0.30892,day13,1.4098,NA
heavy,mono,rep1,ANGEL2,0.059648,1,0.30892,day5,1.3499,NA
heavy,mono,rep1,RO60,-0.010447,1,0.7345,day13,-0.15051,NA
heavy,mono,rep1,RO60,-0.010447,1,0.7345,day5,-0.18429,0.369658
heavy,mono,rep1,TMEM214,0.050663,1,0.31273,day13,0.83645,NA
heavy,mono,rep1,TMEM214,0.050663,1,0.31273,day5,-0.16305,NA
heavy,mono,rep1,H4C2,0.085585,1,0.31277,day13,0.27488,NA
heavy,mono,rep1,H4C2,0.085585,1,0.31277,day5,-0.17679,0.506247
heavy,mono,rep1,ARHGEF1,0.091358,1,0.29974,day13,0.75668,NA
heavy,mono,rep1,ARHGEF1,0.091358,1,0.29974,day5,-0.24538,NA
heavy,mono,rep1,EIF1B,-0.047017,1,0.427,day13,1.0166,NA
heavy,mono,rep1,EIF1B,-0.047017,1,0.427,day5,-0.12528,NA
heavy,mono,rep1,MTFMT,0.072157,1,0.31392,day13,-0.066141,NA
heavy,mono,rep1,MTFMT,0.072157,1,0.31392,day5,0.22184,NA
heavy,mono,rep1,ARCN1,0.21908,1,0.31413,day13,-3.0335,0.054517
heavy,mono,rep1,ARCN1,0.21908,1,0.31413,day5,-1.2108,0.216517
heavy,mono,rep1,PRMT1,-0.049641,1,0.56178,day13,-2.2718,0.244937
heavy,mono,rep1,PRMT1,-0.049641,1,0.56178,day5,0.36726,NA
heavy,mono,rep1,H4C13,0.019698,1,0.31466,day13,1.1015,NA
heavy,mono,rep1,H4C13,0.019698,1,0.31466,day5,-0.10007,0.42116
heavy,mono,rep1,EEF2K,0.0090647,1,0.31554,day13,1.2233,NA
heavy,mono,rep1,EEF2K,0.0090647,1,0.31554,day5,0.20784,NA
heavy,mono,rep1,POLR2L,0.14341,1,0.30236,day13,-3.8558,0.081426
heavy,mono,rep1,POLR2L,0.14341,1,0.30236,day5,-0.069505,0.369658
heavy,mono,rep1,ALKBH2,0.024547,1,0.31616,day13,1.4107,NA
heavy,mono,rep1,ALKBH2,0.024547,1,0.31616,day5,0.18842,NA
heavy,mono,rep1,MCRIP2,0.05273,1,0.31688,day13,0.13613,NA
heavy,mono,rep1,MCRIP2,0.05273,1,0.31688,day5,-0.068758,NA
heavy,mono,rep1,SMAD3,0.067292,1,0.31728,day13,0.73097,NA
heavy,mono,rep1,SMAD3,0.067292,1,0.31728,day5,-0.32418,NA
heavy,mono,rep1,PSIP1,0.049846,1,0.31734,day13,-0.10546,NA
heavy,mono,rep1,PSIP1,0.049846,1,0.31734,day5,0.35248,NA
heavy,mono,rep1,RBFOX1,0.041564,1,0.31766,day13,1.5164,NA
heavy,mono,rep1,RBFOX1,0.041564,1,0.31766,day5,0.7036,NA
heavy,mono,rep1,TARBP1,0.060293,1,0.3187,day13,0.1806,NA
heavy,mono,rep1,TARBP1,0.060293,1,0.3187,day5,-0.37157,0.36841
heavy,mono,rep1,R3HCC1L,-0.019937,1,0.73036,day13,1.2449,NA
heavy,mono,rep1,R3HCC1L,-0.019937,1,0.73036,day5,-0.17748,NA
heavy,mono,rep1,POU5F1,0.053449,1,0.32197,day13,1.1034,NA
heavy,mono,rep1,POU5F1,0.053449,1,0.32197,day5,0.56089,NA
heavy,mono,rep1,MRM3,0.0063431,1,0.32285,day13,1.3415,NA
heavy,mono,rep1,MRM3,0.0063431,1,0.32285,day5,0.37922,NA
heavy,mono,rep1,EXO1,-0.0067614,1,0.56035,day13,1.012,NA
heavy,mono,rep1,EXO1,-0.0067614,1,0.56035,day5,0.50912,NA
heavy,mono,rep1,EXOG,0.12383,1,0.32389,day13,0.12205,NA
heavy,mono,rep1,EXOG,0.12383,1,0.32389,day5,-0.68689,0.36841
heavy,mono,rep1,IFIT2,0.075694,1,0.32481,day13,1.2062,NA
heavy,mono,rep1,IFIT2,0.075694,1,0.32481,day5,-0.18755,NA
heavy,mono,rep1,C14ORF166,-0.081354,1,0.6897,day13,0.16069,NA
heavy,mono,rep1,C14ORF166,-0.081354,1,0.6897,day5,-0.30237000000000003,NA
heavy,mono,rep1,PAPOLA,0.086305,1,0.32621,day13,0.34015,NA
heavy,mono,rep1,PAPOLA,0.086305,1,0.32621,day5,0.080198,NA
heavy,mono,rep1,AHNAK,0.039749,1,0.32668,day13,1.075,NA
heavy,mono,rep1,AHNAK,0.039749,1,0.32668,day5,0.31076,NA
heavy,mono,rep1,CWC25,0.13928,1,0.32674,day13,-1.5262,0.16071
heavy,mono,rep1,CWC25,0.13928,1,0.32674,day5,-0.49542,0.521166
heavy,mono,rep1,HSP90B1,0.076777,1,0.32693,day13,0.21649,NA
heavy,mono,rep1,HSP90B1,0.076777,1,0.32693,day5,-0.31908,0.443463
heavy,mono,rep1,EIF2AK3,0.001474,1,0.32768,day13,2.0304,NA
heavy,mono,rep1,EIF2AK3,0.001474,1,0.32768,day5,-0.40063,0.381497
heavy,mono,rep1,ROCK2,0.042321,1,0.32847,day13,1.618,NA
heavy,mono,rep1,ROCK2,0.042321,1,0.32847,day5,-0.20769,NA
heavy,mono,rep1,INTS6L,-0.0081405,1,0.79681,day13,1.1446,NA
heavy,mono,rep1,INTS6L,-0.0081405,1,0.79681,day5,-0.15137,0.39523
heavy,mono,rep1,L1TD1,0.071768,1,0.32952,day13,0.84557,NA
heavy,mono,rep1,L1TD1,0.071768,1,0.32952,day5,0.58439,NA
heavy,mono,rep1,SARNP,0.090976,1,0.32977,day13,0.83264,NA
heavy,mono,rep1,SARNP,0.090976,1,0.32977,day5,-0.1284,0.529677
heavy,mono,rep1,RTCB,0.085941,1,0.33103,day13,-2.4975,0.129074
heavy,mono,rep1,RTCB,0.085941,1,0.33103,day5,0.29115,NA
heavy,mono,rep1,PTGES3,-0.024098,1,0.76241,day13,1.1347,NA
