gene,day,lfc,essential,n
TMA7,21,0.60014,non-essential,1401
EIF4B,5,0.017122,essential,785
YWHAB,13,0.89567,non-essential,1401
EIF2AK4,21,1.5312,non-essential,1401
RIMS1,5,0.39172,non-essential,1401
PIN4,13,0.59268,non-essential,1401
RNASE10,21,0.46762,non-essential,1401
DHX32,5,0.16077,non-essential,1401
FAM133B,13,0.41568,essential,785
MAEL,21,0.72749,non-essential,1401
PNO1,5,-0.12306,essential,785
GTPBP2,13,0.41643,non-essential,1401
NOVA2,21,1.7504,non-essential,1401
MCRIP2,5,-0.068758,non-essential,1401
MCAT,13,0.24242,non-essential,1401
PURG,21,1.4458,non-essential,1401
CMSS1,5,0.52153,non-essential,1401
FDPS,13,0.060003,essential,785
TEP1,21,0.53893,non-essential,1401
RPP40,5,0.21653,essential,785
SUMO1,13,0.60856,non-essential,1401
FN1,21,0.58982,non-essential,1401
C1D,5,0.020275,non-essential,1401
SRSF12,13,1.3886,non-essential,1401
PARN,21,1.0212,non-essential,1401
UTP3,5,0.55385,essential,785
RNF10,13,0.43776,non-essential,1401
HAP1,21,1.6274,essential,785
TES,5,0.47126,non-essential,1401
TSR3,13,0.59789,non-essential,1401
STAU2,21,0.0027386,non-essential,1401
ALYREF,5,0.31384,essential,785
TDRKH,13,0.31684,non-essential,1401
ZFP36L1,21,1.853,non-essential,1401
PABPC1L2A,5,0.008619,non-essential,1401
IREB2,13,0.83009,non-essential,1401
SMAD4,21,1.2111,non-essential,1401
CXXC5,5,0.35323,non-essential,1401
CALR3,13,0.14179,non-essential,1401
CASC3,21,0.92907,non-essential,1401
HNRNPL,5,-0.01509,essential,785
MDH1,13,0.98538,non-essential,1401
LSM14B,21,0.15039,non-essential,1401
CCDC59,5,1.0443,essential,785
C9ORF156,13,0.76473,non-essential,1401
KYAT3,21,1.6684,non-essential,1401
C4BPA,5,0.17209,non-essential,1401
RBM12,13,0.21074,non-essential,1401
HSPA1A,21,1.4188,non-essential,1401
TEX13A,5,-0.0087877,non-essential,1401
SMAD7,13,0.61606,non-essential,1401
PRKAR2A,21,1.2425,non-essential,1401
SF3B1,5,0.051805,essential,785
MAT1A,13,0.74327,non-essential,1401
RNASE1,21,1.121,non-essential,1401
TLR7,5,-0.0079679,non-essential,1401
PARS2,13,0.74384,non-essential,1401
PPIL3,21,1.3478,non-essential,1401
INTS9,5,0.21395,essential,785
RBM46,13,0.62717,non-essential,1401
REPIN1,21,0.84763,non-essential,1401
AGO4,5,0.38266,non-essential,1401
LIN7C,13,0.74917,non-essential,1401
MSN,21,2.2243,non-essential,1401
YBX2,5,0.72219,non-essential,1401
HELZ2,13,0.8615,non-essential,1401
ZC3H14,21,0.60783,non-essential,1401
GNL1,5,-0.25598,non-essential,1401
EXO1,13,1.012,non-essential,1401
DZIP1,21,2.0689,non-essential,1401
L1TD1,5,0.58439,non-essential,1401
DNMT3B,13,1.0699,non-essential,1401
RIGI,21,0.53979,non-essential,1401
HNRNPA1,5,0.13838,non-essential,1401
EIF2AK1,13,1.1903,non-essential,1401
MET,21,2.5714,non-essential,1401
SRPK1,5,0.39223,non-essential,1401
KHDC1L,13,0.4051,non-essential,1401
IGHMBP2,21,0.17329,non-essential,1401
LRRC59,5,0.047456,non-essential,1401
PURA,13,1.2335,non-essential,1401
QTRT2,21,1.1052,non-essential,1401
SLC4A1AP,5,0.42437,non-essential,1401
RTCA,13,0.80168,non-essential,1401
PARP12,21,0.97991,non-essential,1401
NONO,5,-0.09046,non-essential,1401
FUS,13,0.33459,non-essential,1401
PCDHGA9,21,1.2874,non-essential,1401
OAS2,5,0.1073,non-essential,1401
ZC3H7A,13,1.1557,non-essential,1401
EBNA1BP2,21,1.0909,essential,785
MRPS9,5,0.079831,non-essential,1401
BAZ1B,13,0.87689,non-essential,1401
DYNC1LI1,21,1.2365,non-essential,1401
ABT1,5,0.23806,essential,785
FAM98C,13,0.1948,non-essential,1401
INTS12,21,1.3799,non-essential,1401
TAGLN,5,-0.076577,non-essential,1401
RNH1,13,0.3525,non-essential,1401
R3HDM1,21,1.4727,non-essential,1401
TECR,5,0.016169,non-essential,1401
HEATR6,13,0.6406,non-essential,1401
HMGB2,21,1.4937,non-essential,1401
EGFP,5,-0.10544,non-essential,1401
NDUFV3,13,1.3136,non-essential,1401
NQO1,21,0.35003,non-essential,1401
PPARGC1B,5,0.68417,non-essential,1401
RBMXL2,13,1.0067,non-essential,1401
TMEM263,21,0.82598,non-essential,1401
S100A9,5,0.39922,non-essential,1401
FLNA,13,0.77285,non-essential,1401
RPL41,21,1.0568,non-essential,1401
GRB2,5,0.16702,non-essential,1401
NR0B1,13,0.076329,non-essential,1401
PPIB,21,2.086,non-essential,1401
UBFD1,5,0.16261,non-essential,1401
HSP90AB1,13,1.0811,non-essential,1401
TDRD3,21,0.49303,non-essential,1401
RPS19BP1,5,-0.027014,essential,785
RNASET2,13,1.2808,non-essential,1401
CRKL,21,1.0439,essential,785
GPATCH4,5,-0.24419,non-essential,1401
RPL41,13,0.35999,non-essential,1401
NR0B1,21,1.3864,non-essential,1401
TRMT61A,5,0.054507,non-essential,1401
TAF15,13,1.4506,non-essential,1401
PIWIL1,21,1.9919,non-essential,1401
RBM44,5,-0.11361,non-essential,1401
CLK2,13,0.50735,essential,785
OAS1,21,1.377,non-essential,1401
H4C15,5,0.0084878,non-essential,1401
PIWIL1,13,1.3684,non-essential,1401
ZYX,21,1.2413,non-essential,1401
MRPS11,5,0.39599,non-essential,1401
MRM3,13,1.3415,non-essential,1401
PPARGC1B,21,1.1961,non-essential,1401
HMGN2,5,-0.037625,essential,785
RNASE4,13,0.71452,non-essential,1401
DIAPH1,21,0.42293,non-essential,1401
TENT5A,5,0.35527,non-essential,1401
ALKBH4,13,1.1062,non-essential,1401
SLA,21,1.0762,non-essential,1401
ZNF579,5,0.75782,non-essential,1401
THUMPD1,13,0.25804,non-essential,1401
NUCKS1,21,2.943,non-essential,1401
RBMY1F,5,0.0047169000000000004,non-essential,1401
RANBP17,13,1.102,non-essential,1401
PAFAH1B3,21,1.4894,non-essential,1401
MRPL55,5,0.13159,essential,785
DNAJC21,13,0.69244000000000006,non-essential,1401
TDRD1,21,0.96638,non-essential,1401
TRMT10C,5,0.88129,non-essential,1401
SMAD6,13,1.2342,non-essential,1401
UBAP2,21,1.2357,non-essential,1401
EIF2AK4,5,0.39481,non-essential,1401
YWHAZ,13,0.32384,essential,785
PRR3,21,1.3263,non-essential,1401
FLNA,5,-0.027635,non-essential,1401
EEF1E1,13,0.81312,non-essential,1401
HDLBP,21,1.3086,non-essential,1401
DDX18,5,-0.043999,essential,785
FKBP2,13,0.66226,non-essential,1401
PPID,21,1.434,non-essential,1401
HNRNPH1,5,-0.015692,essential,785
CDKAL1,13,1.1463,non-essential,1401
HTATSF1,21,0.15986,essential,785
ELP5,5,0.34952,essential,785
RBMS1,13,1.4133,non-essential,1401
FAM120B,21,2.5467,non-essential,1401
NGB,5,0.085233,non-essential,1401
DYNC2H1,13,0.49976,non-essential,1401
CWC27,21,0.82741,non-essential,1401
PLA2G1B,5,0.53164,non-essential,1401
EBNA1BP2,13,0.73503,essential,785
NXT2,21,0.68482,non-essential,1401
BZW1,5,0.32098,non-essential,1401
DAZ1,13,0.58448,non-essential,1401
KHDC1L,21,1.0895,non-essential,1401
TRUB1,5,0.39843,non-essential,1401
EML4,13,0.82339,non-essential,1401
FAM98A,21,1.229,non-essential,1401
TOP1,5,1.0797,essential,785
ANXA11,13,1.0662,non-essential,1401
ZGPAT,21,0.9118,non-essential,1401
ZNF622,5,-0.14908,non-essential,1401
YRDC,13,0.43127,essential,785
TNRC6C,21,2.3702,non-essential,1401
OSGEP,5,0.40094,essential,785
AKAP17A,13,0.61769,non-essential,1401
DDX5,21,0.01722,essential,785
WDR36,5,0.16313,essential,785
RCC2,13,0.61238,non-essential,1401
APTX,21,0.36578,non-essential,1401
TNPO2,5,-0.055841,non-essential,1401
FKBP3,13,0.56309,non-essential,1401
TMED10,21,0.49233,essential,785
TUFM,5,1.0316,non-essential,1401
TRUB1,13,1.2552,non-essential,1401
SMAD3,21,0.51492,non-essential,1401
HINT3,5,0.028284,non-essential,1401
P2RX7,13,0.5676,non-essential,1401
YAP1,21,0.86397,non-essential,1401
TST,5,0.24104,non-essential,1401
PARP4,13,1.1105,non-essential,1401
HRH1,21,1.0073,non-essential,1401
UBAP2,5,0.27447,non-essential,1401
POU5F1,13,1.1034,non-essential,1401
SUGP2,21,0.59887,non-essential,1401
PAICS,5,0.43838,essential,785
CTTN,13,0.1558,non-essential,1401
DDX31,21,0.93354,non-essential,1401
BOLL,5,0.60673,non-essential,1401
ALKBH5,13,1.1417,non-essential,1401
KIN,21,1.4027,essential,785
MTFMT,5,0.22184,non-essential,1401
CD2BP2,13,0.96315,non-essential,1401
PDCD4,21,0.17043,non-essential,1401
INTS8,5,0.094769,essential,785
SND1,13,0.86799,non-essential,1401
CELF1,21,0.57267,non-essential,1401
XPOT,5,-0.0038833,essential,785
SNTB1,13,1.0676,non-essential,1401
GPR161,21,1.6537,non-essential,1401
NHP2,5,0.19773,essential,785
HSP90AA1,13,1.0798,non-essential,1401
HNRNPA3,21,-0.0075764,non-essential,1401
DDX41,5,0.030805,essential,785
MSN,13,1.974,non-essential,1401
EXO1,21,1.5252,non-essential,1401
TARS2,5,-0.15578,non-essential,1401
PRRC2B,13,0.35355,non-essential,1401
EIF3L,21,1.4539,non-essential,1401
PAPOLA,5,0.080198,non-essential,1401
DRG1,13,0.56039,non-essential,1401
IFIH1,21,1.5186,non-essential,1401
RALYL,5,0.35792,non-essential,1401
INTS6,13,1.927,essential,785
EIF2AK1,21,1.0446,non-essential,1401
DUSP14,5,-0.012906,non-essential,1401
UPF3A,13,0.9807,non-essential,1401
JAKMIP1,21,2.8504,non-essential,1401
CDV3,5,0.17685,non-essential,1401
NUDT16L1,13,0.66229,non-essential,1401
RNASE6,21,0.83851,non-essential,1401
KCTD12,5,0.019687,non-essential,1401
CALR,13,1.1087,non-essential,1401
CS,21,0.17327,non-essential,1401
RNASEH2A,5,-0.028048,non-essential,1401
RBPMS2,13,1.7825,non-essential,1401
SEC61B,21,0.77667,essential,785
CARS1,5,0.397,essential,785
APOBEC3H,13,0.20747,non-essential,1401
MTCL1,21,1.5967,non-essential,1401
ZCCHC4,5,0.047204,non-essential,1401
HDGF,13,0.79039,non-essential,1401
PCBP4,21,0.76784,non-essential,1401
RC3H1,5,0.033388,non-essential,1401
RTN4,13,1.332,non-essential,1401
ACO2,21,0.26134,essential,785
PIM1,5,0.50425,non-essential,1401
ZCCHC4,13,0.48361,non-essential,1401
USP14,21,0.67982,non-essential,1401
PAN2,5,0.10968,non-essential,1401
HAS1,13,2.0417,non-essential,1401
TRPT1,21,1.8082,non-essential,1401
DNMT3B,5,-0.063735,non-essential,1401
FASTKD3,13,1.3988,non-essential,1401
FTO,21,0.93861000000000006,non-essential,1401
EIF3I,5,-0.039923,essential,785
RBPMS,13,0.15386,non-essential,1401
FAM98C,21,0.55073,non-essential,1401
CWF19L2,5,0.13663,essential,785
HAP1,13,1.1157,essential,785
STAU1,21,1.2365,non-essential,1401
CIAO1,5,-0.17727,essential,785
RNASE1,13,0.65459,non-essential,1401
EPS8L3,21,0.10923,non-essential,1401
PAFAH1B3,5,0.089004,non-essential,1401
DYNC1LI1,13,1.4352,non-essential,1401
DNAAF6,21,1.5029,non-essential,1401
SRBD1,5,0.47272,essential,785
ALKBH6,13,0.68477,non-essential,1401
CKAP4,21,0.74277,non-essential,1401
EZH2,5,-0.0038986,non-essential,1401
RBMXL3,13,0.19005,non-essential,1401
BAZ2B,21,1.5721,non-essential,1401
TSR1,5,0.025586,essential,785
APOB,13,1.0061,non-essential,1401
RNF17,21,1.2273,non-essential,1401
OGN,5,-0.2316,non-essential,1401
APOBEC3A,13,1.1056,non-essential,1401
TST,21,2.1159,non-essential,1401
PARN,5,0.31858,non-essential,1401
MAZ,13,0.68801,non-essential,1401
APEH,21,1.3527,non-essential,1401
LUC7L,5,-0.10689,non-essential,1401
APEH,13,1.1246,non-essential,1401
YWHAZ,21,0.41561,essential,785
ELAC2,5,0.23944,essential,785
TDRD12,13,1.3751,non-essential,1401
HNRNPH2,21,0.91193,non-essential,1401
RBBP5,5,0.23713,essential,785
HSPB1,13,0.8602,non-essential,1401
RBMXL2,21,1.492,non-essential,1401
TUT7,5,-0.047099,non-essential,1401
KYAT3,13,0.24873,non-essential,1401
YLPM1,21,0.86391,non-essential,1401
SRSF5,5,0.047035,non-essential,1401
PAPOLG,13,0.36632,non-essential,1401
SYMPK,21,0.55132,essential,785
SAMHD1,5,0.35687,non-essential,1401
TRMT1,13,0.61415,non-essential,1401
SEC63,21,0.99859,essential,785
RNMT,5,-0.066494,essential,785
IPO4,13,0.67302,non-essential,1401
AKAP17A,21,1.5517,non-essential,1401
HNRNPR,5,0.55258,non-essential,1401
TYW3,13,0.55336,non-essential,1401
NXF3,21,1.4548,non-essential,1401
NUSAP1,5,-0.0080579,non-essential,1401
SWT1,13,0.76795,non-essential,1401
TRMT10B,21,3.3591,non-essential,1401
ZC3H4,5,-0.026745,non-essential,1401
MBNL1,13,0.9913,non-essential,1401
PUM3,21,1.7445,non-essential,1401
RPL22L1,5,0.02376,non-essential,1401
ZC3H15,13,1.2557,non-essential,1401
UNK,21,1.082,non-essential,1401
DBNL,5,0.28046,non-essential,1401
SMAD1,13,0.53488,non-essential,1401
MARK2,21,0.73946,non-essential,1401
ESRP1,5,0.43249,non-essential,1401
PURO,13,1.8258,non-essential,1401
FLYWCH2,21,1.4239,non-essential,1401
KHDRBS3,5,0.076434,non-essential,1401
PRR3,13,1.0074,non-essential,1401
ACAA2,21,0.85655,non-essential,1401
EIF4E2,5,0.76745,non-essential,1401
CNBP,13,0.42296,non-essential,1401
MNEONGREEN,21,2.0702,non-essential,1401
MTCL1,5,0.35759,non-essential,1401
RBM3,13,0.92156,non-essential,1401
DSP,21,0.80245,non-essential,1401
SARS2,5,0.13266,essential,785
TST,13,1.7617,non-essential,1401
ERI2,21,2.4583,non-essential,1401
APOBEC3D,5,0.066653,non-essential,1401
ZCCHC24,13,0.67201,non-essential,1401
GANAB,21,0.37336,non-essential,1401
ISG20L2,5,0.34219,essential,785
ALDH18A1,13,1.7358,non-essential,1401
SMG9,21,0.51521,non-essential,1401
NOL6,5,0.086902,essential,785
NANOS3,13,0.61075,non-essential,1401
HNRNPA0,21,0.52991,non-essential,1401
ATXN1,5,0.359,non-essential,1401
SIDT2,13,1.0999,non-essential,1401
PARP1,21,0.53748,non-essential,1401
IPO13,5,0.7975,essential,785
RBM47,13,0.39684,non-essential,1401
PLA2G1B,21,1.4916,non-essential,1401
RNASE7,5,0.26592,non-essential,1401
SRSF9,13,0.29316,non-essential,1401
FLNB,21,0.4107,non-essential,1401
TDRD10,5,0.016598,non-essential,1401
CDK5RAP1,13,1.1846,non-essential,1401
GP2,21,2.3491,non-essential,1401
MNEONGREEN,5,0.94789,non-essential,1401
H4C5,13,0.60895,non-essential,1401
UTP14C,21,1.1731,non-essential,1401
DMGDH,5,-0.11631,non-essential,1401
ZFP36L1,13,1.1572,non-essential,1401
STK10,21,0.24435,non-essential,1401
ZMAT3,5,0.10473,non-essential,1401
RPP25L,13,0.9554,non-essential,1401
CEP43,21,1.0434,non-essential,1401
HMGB1,5,0.099657,non-essential,1401
PSTK,13,0.70829,non-essential,1401
STRBP,21,0.34782,non-essential,1401
ZC3H15,5,0.078122,non-essential,1401
CKAP4,13,0.84005,non-essential,1401
KRAS,21,0.67847,essential,785
PDCD6IP,5,0.17138,non-essential,1401
PUS3,13,1.5395,non-essential,1401
TRIM71,21,1.721,non-essential,1401
HNRNPH3,5,0.0050102,non-essential,1401
RBM15B,13,0.67963,non-essential,1401
BZW1,21,1.5771,non-essential,1401
RPL39L,5,-0.021021,non-essential,1401
TRIM71,13,0.42506,non-essential,1401
CNOT6,21,1.3765,non-essential,1401
ANK3,5,0.49619,non-essential,1401
PIH1D1,13,0.23413,non-essential,1401
AGO1,21,1.1947,non-essential,1401
MYO5A,5,-0.032852,non-essential,1401
LGALS3,13,0.82312,non-essential,1401
FASN,21,1.2465,non-essential,1401
ALKBH5,5,-0.017926,non-essential,1401
METTL25B,13,0.74465,non-essential,1401
ZC3H4,21,1.1063,non-essential,1401
PPIE,5,0.15171,essential,785
ELOA,13,0.68336,non-essential,1401
CSDE1,21,1.5724,non-essential,1401
RIOK2,5,0.007344,essential,785
MGST1,13,1.4474,non-essential,1401
SUCO,21,1.3403,non-essential,1401
TKT,5,0.089254,non-essential,1401
RBM41,13,1.2412,non-essential,1401
DYNC2H1,21,0.83825,non-essential,1401
NSUN7,5,0.77843,non-essential,1401
LBR,13,0.91305,non-essential,1401
DUSP9,21,0.93884,non-essential,1401
CHCHD1,5,0.15197,essential,785
RBM4B,13,1.4942,non-essential,1401
METTL8,21,1.0419,non-essential,1401
TSFM,5,0.56444,non-essential,1401
CHTOP,13,0.41696,non-essential,1401
HNRNPH3,21,0.77153,non-essential,1401
RALY,5,0.67817,non-essential,1401
CAPRIN2,13,1.3287,non-essential,1401
APOBEC3A,21,0.69042,non-essential,1401
TARS3,5,0.019343,non-essential,1401
RBMY1J,13,1.3643,non-essential,1401
PHF6,21,0.90574,non-essential,1401
EIF5A2,5,0.42735,non-essential,1401
CS,13,0.16527,non-essential,1401
AEN,21,1.1032,non-essential,1401
DIS3,5,-0.014677,essential,785
HADHB,13,1.044,non-essential,1401
P4HB,21,1.2842,non-essential,1401
CSTF2,5,0.2215,non-essential,1401
RPL26L1,13,0.36158,essential,785
SUMO1,21,0.28803,non-essential,1401
VIM,5,0.039851,non-essential,1401
LMF2,13,1.5535,non-essential,1401
FDPS,21,0.34442,essential,785
PDCD11,5,-0.060016,essential,785
NDRG2,13,0.88347,non-essential,1401
PABPC4L,21,0.44692,non-essential,1401
UTP14C,5,0.27779,non-essential,1401
EEF1AKMT2,13,1.0728,non-essential,1401
PFN1,21,1.0028,essential,785
TDRD6,5,-0.12359,non-essential,1401
EPS8L3,13,0.28387,non-essential,1401
SUB1,21,1.6702,non-essential,1401
SMC1A,5,-0.071138,essential,785
APEX1,13,0.3902,non-essential,1401
NOCT,21,1.1143,non-essential,1401
XRN2,5,0.17896,essential,785
ZNFX1,13,1.5808,non-essential,1401
CNOT7,21,1.423,non-essential,1401
NELFE,5,0.30297,essential,785
DDX19B,13,1.189,non-essential,1401
CTNNA1,21,1.3286,non-essential,1401
SRSF1,5,0.1213,essential,785
SEC31A,13,1.1274,non-essential,1401
TDRKH,21,0.6059,non-essential,1401
LRRFIP1,5,0.1941,non-essential,1401
SMAD5,13,1.1019,non-essential,1401
IREB2,21,1.5497,non-essential,1401
CCR4,5,-0.047734,non-essential,1401
SLA,13,1.0404,non-essential,1401
PAPOLB,21,0.81572,non-essential,1401
RDM1,5,0.064684,non-essential,1401
IFIT3,13,0.13646,non-essential,1401
NFX1,21,0.77062,non-essential,1401
MRPL54,5,0.6717,non-essential,1401
TDRD6,13,0.33436,non-essential,1401
NME1,21,0.7709,non-essential,1401
RBMX,5,0.22885,essential,785
HDAC2,13,1.4328,non-essential,1401
NLRP11,21,1.646,non-essential,1401
INTS2,5,0.28532,essential,785
NKTR,13,1.088,non-essential,1401
NOS2,21,0.56925,non-essential,1401
TLN1,5,0.11762,non-essential,1401
CNOT7,13,1.1061,non-essential,1401
LUZP4,21,1.25,non-essential,1401
WDR75,5,0.0078864,essential,785
HNRNPD,13,1.2401,non-essential,1401
ALKBH8,21,0.24492,non-essential,1401
MYH14,5,0.18887,non-essential,1401
TIAL1,13,1.202,non-essential,1401
CPEB3,21,1.2212,non-essential,1401
TDRD5,5,-0.11187,non-essential,1401
ARHGEF2,13,0.74063,non-essential,1401
TPD52L2,21,1.1783,non-essential,1401
METTL5,5,0.4205,non-essential,1401
RPP25,13,1.5057,non-essential,1401
PSPC1,21,1.3218,non-essential,1401
TLE5,5,0.069561,non-essential,1401
MAPT,13,0.036953,non-essential,1401
IFIT2,21,1.2001,non-essential,1401
KAT8,5,0.0090678,essential,785
HNRNPUL2,13,1.0829,non-essential,1401
DHX29,21,0.60043,non-essential,1401
SEC61A1,5,0.03905,essential,785
EDF1,13,0.40846,non-essential,1401
SMAD9,21,1.3472,non-essential,1401
GRPEL2,5,0.19859,non-essential,1401
SPTBN5,13,0.68416,non-essential,1401
TRIM28,21,1.2384,non-essential,1401
PPIF,5,-0.061734,non-essential,1401
MET,13,1.9673,non-essential,1401
SCAF4,21,1.6774,non-essential,1401
EEF1A2,5,0.24058,non-essential,1401
NOS2,13,0.31061,non-essential,1401
DHX58,21,0.78418,non-essential,1401
NSUN2,5,0.082481,non-essential,1401
STAU1,13,0.87059,non-essential,1401
OASL,21,0.95043,non-essential,1401
RPUSD4,5,0.28459,non-essential,1401
GFM2,13,1.673,non-essential,1401
ALKBH5,21,1.0929,non-essential,1401
HSPA8,5,0.038044,essential,785
NAA38,13,1.087,non-essential,1401
EZH1,21,0.3424,non-essential,1401
RBMY1D,5,0.48209,non-essential,1401
YWHAG,13,1.2295,non-essential,1401
GFM2,21,0.54826,non-essential,1401
UBE2N,5,-0.16816,essential,785
SEC61B,13,1.0777,essential,785
CNOT2,21,0.81828,non-essential,1401
RBM47,5,0.23958,non-essential,1401
HNRNPDL,13,0.45599,non-essential,1401
UTP23,21,0.19228,essential,785
TPD52L2,5,0.029996,non-essential,1401
GOLGB1,13,0.59897,non-essential,1401
SKIC2,21,0.43049,non-essential,1401
SSB,5,0.31755,essential,785
METTL8,13,0.94442,non-essential,1401
PABPC4,21,1.1552,non-essential,1401
SRPK2,5,0.4595,non-essential,1401
ZNF638,13,0.45099,non-essential,1401
DAZL,21,1.0769,non-essential,1401
LCMT2,5,0.26129,non-essential,1401
FXR1,13,1.2912,non-essential,1401
RAVER2,21,1.0181,non-essential,1401
ARF1,5,0.06881,non-essential,1401
SKIC2,13,0.47898,non-essential,1401
UHMK1,21,0.97248,non-essential,1401
PUS3,5,0.27913,non-essential,1401
CXXC5,13,1.3934,non-essential,1401
RBM46,21,1.1653,non-essential,1401
RPP30,5,0.17786,essential,785
RPL39L,13,1.1072,non-essential,1401
ZCCHC4,21,0.9619,non-essential,1401
ASCC1,5,0.054645,non-essential,1401
NPM2,13,1.6905,non-essential,1401
UBAP2L,21,0.40139,non-essential,1401
HERC5,5,0.18054,non-essential,1401
RBM18,13,1.716,non-essential,1401
TPT1,21,0.6805,essential,785
MEX3C,5,0.35322,non-essential,1401
DNAAF6,13,0.94443,non-essential,1401
SEPTIN7,21,0.036823,non-essential,1401
CSDE1,5,0.23296,non-essential,1401
IFIT1,13,0.94453,non-essential,1401
KTN1,21,1.8428,non-essential,1401
AARSD1,5,0.054845,non-essential,1401
ALKBH8,13,0.82123,non-essential,1401
SERGEF,21,0.55405,non-essential,1401
ZC3H6,5,0.13391,non-essential,1401
PPIL3,13,0.71382,non-essential,1401
PURA,21,2.3297,non-essential,1401
ZFP36,5,0.44507,non-essential,1401
CSRP1,13,0.40548,non-essential,1401
CTNND1,21,1.7892,non-essential,1401
ZNF326,5,-0.072175,non-essential,1401
ZC3HC1,13,1.1647,non-essential,1401
RDM1,21,1.1252,non-essential,1401
RNASE8,5,0.2257,non-essential,1401
GP2,13,0.33515,non-essential,1401
ELAVL1,21,0.52556,non-essential,1401
IFIT3,5,0.43442,non-essential,1401
BRD2,13,0.98007,non-essential,1401
METTL15,21,0.76599,essential,785
RBFOX1,5,0.7036,non-essential,1401
SKIC8,13,0.57631,essential,785
MACROH2A1,21,1.1226,non-essential,1401
CST6,5,0.16888,non-essential,1401
PCDH20,13,0.6297,non-essential,1401
CORO1A,21,1.0967,non-essential,1401
CSN2,5,-0.052562,non-essential,1401
PPIA,13,0.63742,essential,785
IPO4,21,1.4763,non-essential,1401
TNS1,5,0.47228,non-essential,1401
MBNL2,13,0.84968,non-essential,1401
CDK17,21,2.436,non-essential,1401
DENR,5,0.042745,essential,785
CSNK1E,13,0.54361,non-essential,1401
TRMT11,21,0.2233,non-essential,1401
DHX36,5,0.29133,essential,785
RIMS1,13,0.80616,non-essential,1401
RBM26,21,0.10941,non-essential,1401
MRPS21,5,0.82489,essential,785
RBFOX2,13,0.87553,non-essential,1401
GSTP1,21,1.0939,non-essential,1401
THOC3,5,0.25141,essential,785
TAGLN,13,1.9235,non-essential,1401
RBM15B,21,1.4408,non-essential,1401
RARS2,5,-0.057867,non-essential,1401
