sgrna,sample_name,rep1,rep2
NSA2_4_1,light,-1.1334,-1.3104
RPS24_2_3,light,-0.78814,-0.82643
CRYAB_3_4,light,-0.78617,-0.76063
RPL17-C18ORF32_2_3,light,-2.3049,-3.7586
RPL7_3_4,light,-1.3607,-1.6537
RPL7A_2_3,light,-0.79528,-0.9112
RPL27A_2_3,light,-2.2825,-2.7999
NOP2_4_1,light,-1.2789,-2.0338
RPL36_3_4,light,-1.4788,-1.4909
RPL17-C18ORF32_4_1,light,-1.2557,-1.0663
URB1_4_1,light,-0.57375,-0.49179
RPL11_2_3,light,-2.7408,-2.5573
RRP1_1_2,light,-0.47023,-0.50726
RPL15_1_2,light,-0.50716,-0.45211
ZNF326_1_2,light,-0.48347,-0.47348
NIP7_1_2,light,-0.73367,-0.98461
RPL6_3_4,light,-1.4201,-1.6011
CCT3_3_4,light,-0.7363,-1.0137
NXF1_1_2,light,-0.87643,-0.80752
SURF6_4_1,light,-0.8144,-0.74993
TDRD6_3_4,light,0.62602,-0.10003
NOP53_1_2,light,-0.96803,-1.0492
IDH1_2_3,light,-0.70025,-0.94815
TMA16_1_2,light,-0.76805,-0.7804
RPL36_1_2,light,-0.82942,-0.86076
RPL28_1_2,light,-0.66176,-0.60091
EIF3I_2_3,light,-0.57716,-0.51235
DDX56_1_2,light,-0.52327,-0.34885
RRS1_4_1,light,-0.56604,-0.68148
UBE2L3_4_1,light,-1.0104,-0.56315
YTHDC1_3_4,light,-0.61966,-0.35027
CCT3_1_2,light,-1.2101,-1.1145
LAGE3_1_2,light,-0.6508,-0.68425
NOP53_3_4,light,-1.0428,-0.96529
NOL9_3_4,light,-0.43825,-0.60657
RPL28_4_1,light,-0.45025,-0.50967
CCT4_2_3,light,-1.4391,-1.3254
RPLP2_3_4,light,-1.2862,-1.1261
CCT4_1_2,light,-0.89258,-0.86244
GNL3_1_2,light,-0.60164,-0.72622
NIFK_4_1,light,-1.4648,-1.9386
RPL13_2_3,light,-1.5356,-1.8255
CCT3_2_3,light,-0.72833,-0.76781
NOL8_3_4,light,-0.67408,-0.72485
RPL17_4_1,light,-1.7616,-2.1119
TCP1_2_3,light,-1.318,-1.3067
NVL_2_3,light,-0.23844,-0.34932
DYNC1H1_3_4,light,-0.58085,-0.56613
RPL5_4_1,light,-2.3564,-1.7842
XPO1_2_3,light,-0.76053,-0.77366
RPS18_3_4,light,-0.44333,-0.49465
NOL9_4_1,light,-0.41852,-0.55049
CCT6A_3_4,light,-0.79007,-0.6102
NVL_4_1,light,-0.39033,-0.33861
MAK16_3_4,light,-0.66382,-0.84004
ISG20L2_3_4,light,-1.0594,-0.95353
YTHDC1_4_1,light,-0.57437,-0.68374
PSMD6_1_2,light,-0.93382,-0.57721
RPL23A_4_1,light,-1.6742,-2.0195
RRP15_4_1,light,-0.77206,-0.88453
NOP53_4_1,light,-0.77326,-1.0935
RPLP2_1_2,light,-0.73731,-0.71686
CCT7_1_2,light,-1.007,-0.84783
CEBPZ_3_4,light,-1.3404,-1.3588
MPHOSPH6_2_3,light,-0.92507,-0.72209
RRP1_2_3,light,-0.75988,-0.52708
RPS6_3_4,light,-0.44443,-0.50932
CCT2_4_1,light,-0.77952,-0.74204
TMA16_3_4,light,-0.46857,-0.66068
FAU_1_2,light,-0.82601,-0.46696
URB1_2_3,light,-0.54993,-0.6287
AKAP1_1_2,light,0.60002,-0.066656000000000007
SON_3_4,light,-0.7594,-0.67868
RPL7L1_1_2,light,-1.398,-1.3887
EIF3I_3_4,light,-0.45016,-0.36152
URB2_3_4,light,-0.50713,-0.60264
NFS1_1_2,light,-0.39966,-0.45764
XPO1_3_4,light,-0.77864,-0.77859
UBA52_1_2,light,-1.4647,-2.6107
LAS1L_3_4,light,-0.53484,-0.48387
C9ORF114_3_4,light,-0.82438,-0.44577
SURF6_2_3,light,-0.37368,-0.4468
IPO5_2_3,light,-0.55826,-0.35701
RPL18A_4_1,light,-1.6399,-2.1988
CCT6A_2_3,light,-0.75984,-0.58901
NOC2L_1_2,light,-0.67701,-0.90489
CCT2_3_4,light,-0.82822,-0.66572
RPS7_3_4,light,-0.67416,-0.66153
NOL12_1_2,light,-0.3211,-0.37503
EIF4A1_4_1,light,-0.70745,-0.55952
RPF1_1_2,light,-0.45944,-0.40547
RPS15A_4_1,light,-0.60936,-0.34791
GTF2F1_1_2,light,-0.54645,-0.90045
ZNF622_1_2,light,-0.5146,-0.53929
NOP56_4_1,light,-0.65181,-0.39691
GATC_2_3,light,0.50021,0.13511
TUBB_3_4,light,-0.62214,-0.63453
MDC1_4_1,light,-1.3886,-0.90526
RPLP2_2_3,light,-1.7492,-1.794
CCT7_3_4,light,-0.61232,-0.83666
TPX2_4_1,light,-1.0046,-0.82691
XPO1_1_2,light,-0.69446,-1.0115
RPL26_3_4,light,-1.1095,-0.99962
NOC2L_4_1,light,-0.99945,-1.1492
DNAJA1_3_4,light,1.3033,0.0313
LAS1L_1_2,light,-0.4211,-0.60827
RPL14_4_1,light,-1.236,-1.2767
ISG20L2_1_2,light,-2.5654,-3.4722
PRPF38A_4_1,light,-0.85458,-0.80124
FAU_3_4,light,-0.74605,-0.69987
BMS1_4_1,light,-0.51776,-0.49603
RPL10_1_2,light,-1.4608,-1.9575
ABCE1_1_2,light,-0.48428,-0.37029
PARP12_2_3,light,-0.36471,-0.12334
KRI1_1_2,light,0.50333,0.1016
CDV3_4_1,light,0.27081,0.20804
RPL26_2_3,light,-0.52853000000000006,-0.7695
DDX39B_1_2,light,-0.50279,-0.29298
FAU_4_1,light,-0.7597,-0.62365
DDX24_1_2,light,-1.1248,-0.9013
ARF1_3_4,light,-0.58864,-0.62538
PSMC2_1_2,light,-0.49982,-0.55475
FTSJ3_4_1,light,-0.78496,-0.885
RPL11_3_4,light,-1.6661,-0.575
SAMHD1_4_1,light,0.5914,0.2454
RRS1_3_4,light,-0.40374,-0.40976
RPL13A_2_3,light,-0.53244,-0.68082
DAZ1_1_2,light,-0.9391,-0.63235
LYAR_1_2,light,0.33622,-0.035763
RPA1_3_4,light,-0.55674,-0.4084
ABCF1_1_2,light,-0.40788,-0.40138
EIF2B5_2_3,light,-0.567,-0.61028
NOP58_2_3,light,-0.40181,-0.48542
NCL_1_2,light,-0.65341,-0.62732
PSMD11_3_4,light,-0.41116,-0.33528
NOC3L_2_3,light,-0.37488,-0.45957
DYNC1I2_1_2,light,-0.37261,-0.39044
SFSWAP_3_4,light,0.32173,0.17509
NOC3L_4_1,light,-0.67122,-0.86725
DDX51_1_2,light,-0.6266,-0.5478
U2AF2_3_4,light,-1.0904,-0.62294
RPS13_3_4,light,-0.46215,-0.3371
HSPD1_2_3,light,-0.6495,-0.30572
TUBA1B_4_1,light,-0.52092,-0.6065
CRKL_4_1,light,1.2828,0.43717
SFPQ_3_4,light,-1.1398,-0.90892
NOP53_2_3,light,-0.68143,-0.87151
EIF4E_1_2,light,-0.49842,-0.28881
MTFMT_4_1,light,-0.47579,-0.60218
NIFK_1_2,light,-0.55343,-0.74671
NUP93_3_4,light,-0.66941,-0.58856
RPLP1_3_4,light,-0.74788,-0.83885
RPL24_3_4,light,-0.8815,-1.1601
U2AF2_1_2,light,0.59499,0.33578
RPS6_1_2,light,-0.70376,-0.57231
NCL_3_4,light,-0.49619,-0.58347
NOP2_2_3,light,-0.84852,-0.93586
TUT1_4_1,light,-0.56559,-0.48221
NUP98_1_2,light,-0.55562,-0.69891
INTS7_4_1,light,-0.45436,-0.55054
ABCF1_4_1,light,-0.27078,-0.2618
EBNA1BP2_3_4,light,-1.7805,-1.3051
EIF6_4_1,light,-1.4837,-1.8201
RPS24_3_4,light,-0.43958,-0.41704
SPATS2_4_1,light,0.58698,0.36168
RSL1D1_4_1,light,-0.51066,-0.29332
KPNB1_4_1,light,-0.95343,-0.32655
LAS1L_4_1,light,-0.48657,-0.55491
RPL7L1_2_3,light,-0.55521,-0.46789
DHX35_3_4,light,0.62174,-0.22359
RNPS1_2_3,light,-0.27119,-0.36652
BOP1_3_4,light,-0.96687,-0.91464
RPL23_3_4,light,-1.2402,-0.87203
TCP1_4_1,light,-1.345,-1.4893
GNL3_3_4,light,-0.52651,-0.50969
EIF2B2_2_3,light,-1.3106,-0.94199
DDX55_2_3,light,-0.397,-0.2893
EIF3B_2_3,light,-0.44055,-0.49083
RPS24_4_1,light,-0.4041,-0.44523
LARP7_3_4,light,0.30286,0.10622
EBNA1BP2_4_1,light,-1.79,-1.5485
RPS13_4_1,light,-0.65569,-0.41018
RPLP1_4_1,light,-1.0274,-1.1442
RIOK1_1_2,light,0.29011,0.2694
TUBA1B_1_2,light,-0.60238,-0.45006
PSMD7_4_1,light,-1.6309,-1.5925
PRPF19_1_2,light,-0.39017,-0.55057
ATP5F1A_3_4,light,-0.46857,-0.42734
RPS16_2_3,light,-0.71373,-0.67305
PSMC2_4_1,light,-0.89945,-0.72917
APOBEC1_3_4,light,-0.85272,-0.59514
COPB1_1_2,light,-0.7553,-0.72474
ZCCHC8_3_4,light,-0.35055,-0.42998
DAZAP1_3_4,light,-0.44539,-0.41093
NFS1_4_1,light,-0.43092,-0.35515
EIF3CL_1_2,light,-0.41716,-0.39743
SMG6_3_4,light,1.2306,0.091302
CACTIN_2_3,light,-0.32696,-0.34538
PRPF8_3_4,light,-0.6343,-0.65101
DDX56_2_3,light,-1.168,-1.6121
DYNC1I2_4_1,light,0.86165,0.21689
CARS1_2_3,light,-0.4711,-0.3014
NOP2_1_2,light,-1.0392,-1.6281
N4BP2_2_3,light,-0.26029,-0.23391
TP53RK_1_2,light,-0.48943,-0.33
PRPF4_2_3,light,-0.53159,-0.59273
NUP93_4_1,light,-0.72434,-0.45818
RPS19_1_2,light,-0.34545,-0.26089
ANK3_4_1,light,0.20518,0.097494
PSMA1_1_2,light,-0.53861,-0.53188
CDV3_1_2,light,0.2683,0.05338
MPHOSPH6_1_2,light,-0.41132,-0.32285
PELP1_4_1,light,-0.57245,-0.50919
RPS14_1_2,light,-0.50677,-0.54908
DHX9_2_3,light,-0.48956,-0.68383
RPS12_4_1,light,-0.45385,-0.39689
ASCC3_1_2,light,0.37306,0.17552
TRMU_2_3,light,0.45881,0.097008
DDX55_4_1,light,-0.35094,-0.43873
RRS1_2_3,light,-1.0393,-0.40665
EBNA1BP2_1_2,light,-0.36349,-0.32594
TUBGCP3_4_1,light,-0.69607,-0.45628
EIF3G_3_4,light,-0.39829,-0.52693
SF3B2_4_1,light,-2.0087,-0.14814
POLR1G_2_3,light,-0.31885,-0.24925
DLX5_2_3,light,-0.23532,-0.24004
TRUB2_4_1,light,-0.33128,-0.45975
SRSF9_2_3,light,0.22777,0.21276
PSMC1_1_2,light,-0.52202,-0.48092
CCT7_2_3,light,-0.99119,-0.65358
DNAAF2_2_3,light,-0.35612,-0.018905
TDRD3_4_1,light,0.68017,0.19232
MYBBP1A_1_2,light,-0.45275,-0.56196
NSA2_1_2,light,-1.0366,-0.67872
ABCE1_4_1,light,-0.34555,-0.40145
RPS3A_4_1,light,-0.52228,-0.34018
RPS16_4_1,light,-0.45111,-0.33422
DCTN2_1_2,light,1.0714,0.34329
EEF2_1_2,light,-0.37438,-0.42111
EIF3G_2_3,light,-0.40767,-0.38609
UBAP2_1_2,light,0.35772,0.090484
LSM8_1_2,light,-0.45793,-0.24509
YBX3_1_2,light,0.48128,0.13657
METTL25B_1_2,light,-0.51409,-0.23691
MRPL34_4_1,light,1.0834,0.33771
FBL_4_1,light,-0.49714,-0.54139
PAFAH1B3_1_2,light,0.20802,0.17294
SRRT_4_1,light,0.47797,0.26636
RPS11_2_3,light,-0.60363,-0.67125
PHB1_1_2,light,-0.41613,-0.4486
EIF4A3_4_1,light,-0.69058,-0.25192
CCT8_1_2,light,-0.54535,-0.86698
PSMC4_1_2,light,-0.96152,-1.0113
RPS3_3_4,light,-0.49584,-0.35241
RNPS1_3_4,light,-0.51549,-0.43743
RPL30_3_4,light,-0.75692,-0.6905
CCT4_4_1,light,-0.8811,-0.83064
PLRG1_2_3,light,-0.38135,-0.42103
SUPT16H_2_3,light,0.70679,-0.25238
GNL3_4_1,light,-0.52546,-0.59842
RPL10A_1_2,light,-0.64006,-0.55953
UBTF_2_3,light,-0.26851,-0.23133
PHB1_2_3,light,-0.59836,-0.53932
ENSA_2_3,light,0.33451,0.1759
DHX15_1_2,light,-0.39329,-0.32708
INTS2_4_1,light,-0.33611,-0.40535
ILF2_4_1,light,0.37798,0.15103
ETF1_2_3,light,-0.56877,-0.50376
RAN_2_3,light,-0.75261,-1.0389
DHX15_2_3,light,-0.28353,-0.20579
DDX19A_4_1,light,-0.39986,-0.55986
RNF113A_2_3,light,-0.81427,-0.58459
SNRNP200_1_2,light,-0.57556,-0.3936
FBL_3_4,light,-0.51262,-0.45546
PRPF4_1_2,light,-0.41473,-0.57208
GTF2E2_2_3,light,1.0314,0.090971
PDS5A_4_1,light,-0.25649,-0.30509
RAE1_1_2,light,-0.38675,-0.33617
RPS13_1_2,light,-0.61313,-0.44965
RPS28_1_2,light,-0.53022,-0.22725
GRWD1_1_2,light,0.25226,-0.059865
NIFK_3_4,light,-0.37172,-0.28019
SNW1_4_1,light,-0.65268,-0.22116
RPS24_1_2,light,-0.32708,-0.36366
SCG3_2_3,light,0.29102,0.1876
PSMD7_2_3,light,-0.56275,-0.45612
S100A16_1_2,light,0.28356,-0.035506
FXR2_4_1,light,-0.29278,-0.064181
RPS29_2_3,light,-0.43296,-0.44471
PSMB1_4_1,light,-0.50263,-0.48529
PABPC4L_2_3,light,0.94812,0.052327
TRMT61A_1_2,light,0.28893,0.10818
CCDC86_4_1,light,-0.38012,-0.27882
FNDC3A_1_2,light,-0.30173,-0.23712
RPSA_1_2,light,-0.60419,-0.3658
MRM1_3_4,light,1.0463,-0.075035
RBFOX3_1_2,light,0.23045,0.11279
PSMC2_3_4,light,-1.6422,-1.1768
SRPRA_3_4,light,-0.94058,-0.87129
TUBB_2_3,light,-1.4159,-0.8993
EIF4G1_1_2,light,-0.2075,-0.17532
UBE2I_2_3,light,-0.32961,-0.35278
RNF113A_3_4,light,-0.54766,-0.53644
XIRP1_1_2,light,1.1345,-0.86458
HEXIM1_4_1,light,-0.29794,-0.26321
RPS9_2_3,light,0.97821,-0.95079
YTHDF2_1_2,light,0.73114,-0.59594
YLPM1_4_1,light,0.53381,0.36414
TUBB_4_1,light,-0.98409,-0.77355
RPS16_3_4,light,-0.49325,-0.40191
RPS7_4_1,light,-0.49325,-0.45773
RAE1_2_3,light,-0.3936,-0.59874
ASCC3_2_3,light,0.30543,0.2281
LARP1_3_4,light,0.40579,0.14617
DDX41_4_1,light,-0.45157,-0.36331
NUCKS1_2_3,light,0.59252,0.053764
RPS11_4_1,light,-1.848,-1.4155
ABCE1_2_3,light,-0.3635,-0.12012
LSM5_1_2,light,-0.45136,-0.71221
GAS2_2_3,light,-0.49626,-0.58383
U2SURP_3_4,light,-0.55989,-0.40577
PSMD6_4_1,light,-0.50199,-0.46857
C9ORF114_2_3,light,-0.36138,-0.47847
MOV10L1_2_3,light,0.31752,-0.01932
LAS1L_2_3,light,-0.29317,-0.14569
RPS11_3_4,light,-0.72054,-0.59013
HADHB_4_1,light,0.23802,0.15283
RPS6_4_1,light,-0.43021,-0.28373
NBPF10_1_2,light,-0.47064,0.10167
TNRC6B_3_4,light,0.50605,-0.40267
TCP1_3_4,light,-0.79547,-0.37039
SUPT16H_3_4,light,-0.48962,-0.38705
NSUN6_1_2,light,0.1904,0.15451
ATP5F1A_1_2,light,-0.61257,-0.40668
RPS3_4_1,light,-0.41335,-0.26462
SMG7_2_3,light,-0.39659,-0.4687
HNRNPC_2_3,light,-0.60563,-0.64501
SNTB1_3_4,light,0.37545,-0.12105
LSM2_3_4,light,-0.34851,-0.20657
STK10_3_4,light,-0.50454,-0.41491
EIF3D_3_4,light,-0.42585,-0.42647
KARS1_2_3,light,-0.27595,-0.16429
SRBD1_3_4,light,-0.41067,-0.52264
AHCYL2_2_3,light,0.25079,0.074598
GOLGA4_1_2,light,-0.86168,-0.16139
FDXACB1_3_4,light,0.45495,0.1704
TUT1_1_2,light,-0.55665,-0.67721
HNRNPUL2_3_4,light,0.86538,-0.22023
NOP58_4_1,light,-0.41691,-0.48744
RPS25_4_1,light,-0.40748,-0.16884
CLTC_3_4,light,0.32429,0.11956
PRKDC_3_4,light,0.35881,0.18508
DDX47_4_1,light,-0.52031,-0.047257
PDS5A_2_3,light,-0.20822,-0.075155
LRRC47_4_1,light,0.42105,-0.12258
LSM7_2_3,light,-0.56123,-0.81455
EFTUD2_3_4,light,-0.82705,-0.61327
NFX1_3_4,light,0.18149,0.2607
PRPF18_3_4,light,-0.3304,-0.16801
MRPL45_3_4,light,-0.18845,-0.29756
NSA2_2_3,light,-1.2926,-0.15669
PRPF3_3_4,light,-0.88587,-0.3532
RPS12_3_4,light,-0.54572,-0.50192
PRPF3_2_3,light,-0.3277,-0.14703
RNF113A_1_2,light,-0.3171,-0.40559
BRF1_3_4,light,-0.83618,-0.95001
ARL6IP4_4_1,light,0.2333,0.050558
EIF3C_2_3,light,-1.627,1.0172
ERI3_3_4,light,0.25544,-0.005948
PSMD6_2_3,light,-0.4215,-0.50654
CORO1A_4_1,light,0.44225,-0.24297
ARPC1B_1_2,light,0.24797,0.11906
RPS19_3_4,light,-0.38661,-0.34614
SUPT6H_1_2,light,0.4945,0.1344
RAE1_4_1,light,-0.2204,-0.21061
NAA50_3_4,light,-0.33993,-0.30818
CHMP4B_2_3,light,0.21765,0.12919
KHDC1L_1_2,light,0.16678,0.16329
IARS2_2_3,light,-0.34614,-0.096019
CCDC86_2_3,light,-0.3515,-0.14342
RPS20_3_4,light,-0.6695,-0.53888
PAIP2_4_1,light,0.24922,0.022047
CWC22_3_4,light,-0.64988,-0.5024
TNPO3_3_4,light,-0.54828,-0.45262
PPHLN1_2_3,light,0.2449,0.0069126
EIF4E_3_4,light,-0.82086,-0.84796
CNOT3_4_1,light,-0.48764,-0.26449
CDK13_1_2,light,0.34375,0.23126
MTREX_1_2,light,-0.2416,-0.13227
TP53RK_4_1,light,0.17868,0.18645
ZFP36L1_2_3,light,0.21141,-4.9904e-4
IFIT2_3_4,light,0.66833,-0.11546
KRT18_3_4,light,-0.62648,-0.42961
ISY1_4_1,light,-0.52345,-0.18386
INTS4_2_3,light,-0.38114,-0.22696
RPS6_2_3,light,-0.37395,-0.54394
ALYREF_2_3,light,-0.29003,-0.38507
ZRANB2_2_3,light,0.24516,-0.040492
GNL1_4_1,light,0.59947,0.28259
CDK11B_3_4,light,-0.41901,-0.24589
NCL_2_3,light,-0.61072,-0.51777
RPL35_4_1,light,-1.7023,-1.9491
RNF113A_4_1,light,-0.53879,-0.64704
NUP98_3_4,light,-0.46578,-0.49815
AARS1_3_4,light,-0.2754,-0.24861
RPS9_3_4,light,-0.58999,-0.58665
UBE2I_1_2,light,-0.51092,-0.15225
SLA_3_4,light,-0.3373,-0.015267
RPS23_2_3,light,-0.4396,-0.44039
CNP_2_3,light,-0.82081,-1.0078
TMA16_4_1,light,-0.71349,-0.67599
CXORF23_1_2,light,-0.28772,-0.2732
SF3B4_2_3,light,-0.33858,-0.22367
TARS1_3_4,light,-0.24712,-0.068993
MYBBP1A_3_4,light,-0.40906,-0.67709
LRRFIP1_3_4,light,0.1455,0.069424
NXF1_4_1,light,-0.25031,-0.38476
RPS26_1_2,light,-0.36316,-0.57248
TENT5A_1_2,light,0.23835,-0.049976
PRPF19_3_4,light,-0.44943,-0.36891
PSMA3_1_2,light,-0.66634,-1.2281
RPS8_4_1,light,-0.4297,-0.51543
PRPF6_4_1,light,-0.39496,-0.42762
EIF2B3_1_2,light,-0.32675,-0.18902
RPS20_1_2,light,-0.71366,-0.39156
SRSF9_4_1,light,0.21797,0.12121
APTX_4_1,light,0.27571,0.037591
H1-3_4_1,light,0.19727,0.069083
FDPS_1_2,light,-0.96995,-1.3578
ZNF622_3_4,light,-0.24538,-0.192
H4C8_3_4,light,0.17157,-0.05657
AFF4_4_1,light,0.27229,-0.19673
RPS21_3_4,light,-0.42881,-0.52805
UTP18_1_2,light,0.36594,0.37088
RBM41_3_4,light,0.39627,0.23695
SKIC2_4_1,light,0.38694,0.23678
PHB1_4_1,light,-0.26224,-0.3471
SETD7_2_3,light,0.45744,0.018725
CCDC124_2_3,light,0.16628,0.048021
SMAD4_3_4,light,0.18097,0.040578
DUS2_2_3,light,0.22449,0.25401
NOP56_2_3,light,-0.48937,-0.3047
ERI2_2_3,light,-0.38555,-0.30806
ERF_2_3,light,0.24054,0.051042
LSM5_3_4,light,-1.0035,-0.64832
DHX35_1_2,light,0.21966,0.11515
NCBP2_1_2,light,-0.20841,-0.16053
APTX_1_2,light,0.21938,-0.032235
U2SURP_2_3,light,-0.36876,-0.29863
COPS2_3_4,light,-0.22564,-0.11086
CTIF_3_4,light,-0.27269,-0.12783
ELP1_4_1,light,-0.51354,-0.15719
PSMA4_4_1,light,-1.4302,-1.8698
FUBP3_2_3,light,-0.23056,-0.16042
MRPL14_1_2,light,-0.60039,-0.36409
XRCC5_3_4,light,-0.27725,-0.15949
TEP1_2_3,light,0.52781,-0.16365
MYO18A_2_3,light,0.2224,0.14887
CALD1_2_3,light,0.35761,0.11412
MTPAP_2_3,light,-0.30011,-0.069806000000000007
IPO8_1_2,light,0.18207,0.11674
MARS1_3_4,light,-0.36849,-0.014738
GOLGB1_2_3,light,0.23152,0.30265
METTL6_1_2,light,0.1891,0.078375
POLR1G_4_1,light,-0.28986,-0.33171
CWC22_2_3,light,-0.73419,-0.27702
RPS20_2_3,light,-0.44732,-0.63678
PC_4_1,light,0.4262,-0.075457
RPS15_3_4,light,-0.54990000000000006,-0.60797
FKBP3_1_2,light,0.25011,0.077692
RPS3_2_3,light,-0.56056,-0.45721
ASH1L_1_2,light,0.7877,0.57201
ABCF1_3_4,light,-0.20899,-0.1963
NSF_1_2,light,-0.37078,0.18573
DHX38_4_1,light,-0.39725,0.20845
PSMC4_4_1,light,-1.0803,-0.23153
RPA1_4_1,light,-0.32098,-0.60529
METTL1_4_1,light,0.19533,0.060912
PDLIM5_2_3,light,0.30114,0.090105
TUBA1B_2_3,light,-0.32023,-0.37758
RBM8A_2_3,light,-0.39293,-0.56188
SNU13_4_1,light,-0.60264,-0.11923
TRMT5_2_3,light,0.16222,0.05089
PRRC2B_2_3,light,-0.28314,-0.14238
CTIF_1_2,light,-0.41596,-0.36252
ENDOV_4_1,light,-0.37151,-0.60504
RIOK3_3_4,light,-0.29444,-0.24292
ADAT2_4_1,light,-0.79835,0.11195
RAD1_3_4,light,0.29141,0.11557
PPIE_1_2,light,0.32916,0.056304
SRPK1_3_4,light,-0.20624,-0.05478
ZCCHC24_4_1,light,0.42454,-0.055843
RPS29_3_4,light,-0.31309,-0.41755
RAVER2_4_1,light,0.21231,0.22526
SNRNP200_3_4,light,-0.58278,-0.85174
AZGP1_4_1,light,0.29973,0.0086408
MRTO4_4_1,light,-0.29176,-0.27429
EIF5A2_4_1,light,0.20782,0.13509
EMG1_3_4,light,-0.71183,0.14552
KHDRBS2_2_3,light,-0.19596,-0.15024
ABCE1_3_4,light,-0.36378,-0.1019
PNISR_4_1,light,0.28249,0.12461
YTHDC2_2_3,light,0.46226,-0.30898
LSM6_4_1,light,-0.45543,-0.31341
PLD6_3_4,light,0.17741,0.060608
PABPN1_1_2,light,0.39789,0.25939
PSMA2_3_4,light,-0.42566,-0.40226
H1-4_1_2,light,0.29643,0.16801
CSTF1_3_4,light,0.30841,0.13444
EEFSEC_2_3,light,0.2497,0.1892
GATC_1_2,light,0.36366,-0.20731
PTCD1_3_4,light,-0.91418,0.076958
GLE1_2_3,light,0.94151,0.43985
GSPT1_4_1,light,0.94151,0.10118
CCT6A_1_2,light,-1.0201,-0.13165
ASS1_2_3,light,-0.2751,-0.2336
RBM18_1_2,light,0.14977,0.10947
SNRPF_3_4,light,-0.31035,-0.39437
PRIM1_2_3,light,-0.38331,-0.50288
PUF60_2_3,light,-0.30631,-0.17868
PSMD6_3_4,light,-0.51781,-0.23717
EIF2B4_3_4,light,-0.359,-0.46423
SFN_4_1,light,-0.27237,-0.13705
SRFBP1_4_1,light,0.37088,0.14456
PHAX_4_1,light,-0.34883,-0.18166
SRP19_1_2,light,-0.22296,-0.23919
RPS17_1_2,light,-0.45587,-0.51758
RARS1_3_4,light,-0.28033,-0.25823
DDX53_2_3,light,0.22094,0.053341
SNRPN_1_2,light,0.20183,-0.003126
RBM12_1_2,light,-0.3567,-0.18875
S100A4_3_4,light,0.94418,-1.3857
EIF3A_1_2,light,-0.34159,-0.165
CNOT7_4_1,light,-1.5322,0.37519
RBMY1D_4_1,light,0.51565,0.14231
SPTAN1_2_3,light,-0.27096,-0.38606
WDR5_1_2,light,-0.20549,-0.17233
SPATS2L_4_1,light,0.2058,0.15406
SUCO_3_4,light,0.24245,0.14656
MRPS21_2_3,light,-0.41474,-0.09555
MKRN3_2_3,light,0.1796,0.13696
CCDC59_3_4,light,0.20662,0.12528
AKAP8_3_4,light,0.3016,0.10311
HSPE1_2_3,light,0.46217,0.72154
CD44_1_2,light,0.25852,-0.016483
METTL2A_3_4,light,-0.6383,-0.3889
TARBP2_1_2,light,0.23825,0.11652
URB2_4_1,light,-0.45425,-0.70026
PCBP4_2_3,light,0.17486,0.1173
AHNAK_2_3,light,0.24161,0.10968
IPO7_1_2,light,-0.44476,-0.0014441
MRPL32_3_4,light,0.31735,0.058804
RBM43_4_1,light,-0.46361,0.22593
PABPC4_2_3,light,0.24631,0.078872
SNRNP35_2_3,light,0.43499,0.04498
SEC31A_3_4,light,0.25106,0.098077
SFPQ_1_2,light,-0.35327,-0.15492
TENT5A_4_1,light,0.24613,0.19071
CELF2_1_2,light,0.24011,0.25968
RPS19_4_1,light,-0.26118,-0.19223
EIF3A_4_1,light,-0.37957,-0.49419
FBP2_2_3,light,-0.22012,-0.065662
POLR2J3_1_2,light,0.47134,0.20744
WDR4_1_2,light,0.16572,0.1752
H4C8_1_2,light,-0.27692,-0.29189
PIWIL3_1_2,light,0.32091,0.28281
WDR46_4_1,light,0.1842,0.11489
DNM1_2_3,light,-0.26411,-0.14149
GEMIN6_4_1,light,0.45567,0.26929
CDKN2A_4_1,light,-0.23313999999999999,-0.37316
NXT1_2_3,light,0.42237,0.29517
RPSA_4_1,light,-0.39983,-0.54052
ABT1_4_1,light,-0.85346,-0.27724
SART1_2_3,light,-0.4053,-0.50759
GUF1_2_3,light,-0.23875,-0.16809
METTL1_3_4,light,0.15883,0.036014
KRI1_2_3,light,0.26156,0.35387
EIF5B_4_1,light,-0.20666,-0.26965
UBE2N_4_1,light,0.23916,0.2069
ISCU_3_4,light,-0.68797,-0.46664
PSMB1_2_3,light,-0.23322,-0.25143
UTP11_1_2,light,-0.36776,-0.22543
EFTUD2_1_2,light,-1.0188,-0.87297
PLRG1_3_4,light,-0.25881,-0.19116
RPS15_4_1,light,-0.31989,-0.35244
MRPS33_3_4,light,-0.41334,-0.11913
GPATCH8_4_1,light,0.21133,0.089422
ZCCHC3_4_1,light,0.16953,0.18859
RDM1_4_1,light,-0.28824,-0.25629
LSM7_4_1,light,-0.44782,-0.10923
NOP14_4_1,light,0.3129,0.15109
DAZ2_2_3,light,0.18969,0.26352
INTS1_4_1,light,-0.27408,-0.2392
MTFMT_1_2,light,0.1922,0.13954
TCP1_1_2,light,-0.78154,-1.0091
CARHSP1_4_1,light,0.36505,0.071632
RACK1_1_2,light,0.60697,0.48638
RPL29_2_3,light,-0.57263,-0.47225
HSPB1_2_3,light,0.20405,0.11492
NUTF2_4_1,light,-0.26596,-0.3218
ZFR_2_3,light,0.18198,0.073535
C14ORF142_2_3,light,0.15402,0.02902
REXO1_1_2,light,0.32686,0.038591
