gene,day,lfc,essential,n
PPARGC1B,13,1.0444,non-essential,1401
PPHLN1,5,-0.31433,non-essential,1401
PPHLN1,13,0.28559,non-essential,1401
PPHLN1,21,0.77208,non-essential,1401
PPIA,13,0.59748,essential,785
PPIA,21,0.72571,essential,785
PPIA,5,-0.04996,essential,785
PPIB,5,-0.94129,non-essential,1401
PPIB,21,-0.34196,non-essential,1401
PPIB,13,-0.24433,non-essential,1401
PPID,5,0.081249,non-essential,1401
PPID,21,1.3795,non-essential,1401
PPID,13,0.89985,non-essential,1401
PPIE,21,-2.6784,essential,785
PPIE,13,-2.8771,essential,785
PPIE,5,-0.0243,essential,785
PPIF,5,0.12279,non-essential,1401
PPIF,13,1.5304,non-essential,1401
PPIF,21,2.2047,non-essential,1401
PPIG,13,0.87871,non-essential,1401
PPIG,5,0.14839,non-essential,1401
PPIG,21,1.5144,non-essential,1401
PPIH,21,-0.034708,non-essential,1401
PPIH,13,-0.07282,non-essential,1401
PPIH,5,-0.014043,non-essential,1401
PPIL3,5,-0.24865,non-essential,1401
PPIL3,21,0.76551,non-essential,1401
PPIL3,13,0.14715,non-essential,1401
PPIL4,13,-3.7595,essential,785
PPIL4,21,-3.4038,essential,785
PPIL4,5,-0.059923,essential,785
PPP1CC,13,0.55258,non-essential,1401
PPP1CC,21,1.041,non-essential,1401
PPP1CC,5,0.14153,non-essential,1401
PPP1R10,5,-1.3306,essential,785
PPP1R10,13,-1.8433,essential,785
PPP1R10,21,-1.1115,essential,785
PPP1R8,13,-2.0416,essential,785
PPP1R8,21,-3.5921,essential,785
PPP1R8,5,0.0066127,essential,785
PPRC1,13,-1.0415,non-essential,1401
PPRC1,21,-1.295,non-essential,1401
PPRC1,5,0.30434,non-essential,1401
PPWD1,13,-3.2268,essential,785
PPWD1,5,-0.31534,essential,785
PPWD1,21,-3.2121,essential,785
PQBP1,21,0.72488,non-essential,1401
PQBP1,13,0.8088,non-essential,1401
PQBP1,5,0.40395,non-essential,1401
PRDX1,5,-0.32898,non-essential,1401
PRDX1,13,-0.63875,non-essential,1401
PRDX1,21,-0.80266,non-essential,1401
PRDX3,5,0.19153,non-essential,1401
PRDX3,21,2.4212,non-essential,1401
PRDX3,13,1.5743,non-essential,1401
PRIM1,21,-4.6057,essential,785
PRIM1,13,-4.9202,essential,785
PRIM1,5,-0.25968,essential,785
PRKAB2,5,0.27939,non-essential,1401
PRKAB2,13,0.8814,non-essential,1401
PRKAB2,21,1.5813,non-essential,1401
PRKAR2A,5,-0.11363,non-essential,1401
PRKAR2A,21,1.0998000000000001,non-essential,1401
PRKAR2A,13,0.81314,non-essential,1401
PRKDC,5,-0.26865,non-essential,1401
PRKDC,21,-0.82589,non-essential,1401
PRKDC,13,0.18659,non-essential,1401
PRKRA,5,0.29097,essential,785
PRKRA,13,1.4645,essential,785
PRKRA,21,2.2985,essential,785
PRMT1,21,-4.5244,essential,785
PRMT1,13,-2.2466,essential,785
PRMT1,5,0.38254,essential,785
PRORP,21,-3.5315,non-essential,1401
PRORP,13,-2.1666,non-essential,1401
PRORP,5,0.20593,non-essential,1401
PRPF18,5,-0.24881,essential,785
PRPF18,13,-1.9304,essential,785
PRPF18,21,-2.4731,essential,785
PRPF19,13,-7.5216,essential,785
PRPF19,21,-6.5372,essential,785
PRPF19,5,-0.51579,essential,785
PRPF3,21,-2.3092,essential,785
PRPF3,5,-0.26134,essential,785
PRPF3,13,-2.2321,essential,785
PRPF31,21,-4.6593,essential,785
PRPF31,13,-4.4133,essential,785
PRPF31,5,-0.22965,essential,785
PRPF38A,5,-1.0323,essential,785
PRPF38A,13,-4.9788,essential,785
PRPF38A,21,-5.1647,essential,785
PRPF38B,5,-0.3795,essential,785
PRPF38B,13,-3.8813,essential,785
PRPF38B,21,-3.6111,essential,785
PRPF39,21,-0.37252,non-essential,1401
PRPF39,13,0.041029,non-essential,1401
PRPF39,5,0.18399,non-essential,1401
PRPF4,13,-5.7467,essential,785
PRPF4,21,-5.1279,essential,785
PRPF4,5,-0.17137,essential,785
PRPF40A,13,-1.7342,essential,785
PRPF40A,21,-3.526,essential,785
PRPF40A,5,-0.2199,essential,785
PRPF40B,5,-0.18579,non-essential,1401
PRPF40B,13,-0.16016,non-essential,1401
PRPF40B,21,-0.09692,non-essential,1401
PRPF4B,13,-1.2282,essential,785
PRPF4B,21,-0.44396,essential,785
PRPF4B,5,0.14211,essential,785
PRPF6,5,-0.28026,essential,785
PRPF6,21,-3.2817,essential,785
PRPF6,13,-2.154,essential,785
PRPF8,5,-0.93724,essential,785
PRPF8,13,-5.7671,essential,785
PRPF8,21,-4.783,essential,785
PRR3,13,1.2667,non-essential,1401
PRR3,21,2.1822,non-essential,1401
PRR3,5,0.21632,non-essential,1401
PRRC2A,5,-0.27602,non-essential,1401
PRRC2A,21,0.47154,non-essential,1401
PRRC2A,13,0.49663,non-essential,1401
PRRC2B,5,0.062377,non-essential,1401
PRRC2B,13,0.60691,non-essential,1401
PRRC2B,21,1.4994,non-essential,1401
PRRC2C,21,1.7023,non-essential,1401
PRRC2C,13,0.80001,non-essential,1401
PRRC2C,5,0.098934,non-essential,1401
PSIP1,5,-0.18841,non-essential,1401
PSIP1,21,1.2388,non-essential,1401
PSIP1,13,0.52951,non-essential,1401
PSMA1,13,-4.1249,essential,785
PSMA1,5,-0.70649,essential,785
PSMA1,21,-4.8019,essential,785
PSMA2,5,-1.336,essential,785
PSMA2,13,-3.4906,essential,785
PSMA2,21,-3.9919,essential,785
PSMA3,5,-1.1194,essential,785
PSMA3,21,-4.0898,essential,785
PSMA3,13,-3.3414,essential,785
PSMA4,5,-2.0451,essential,785
PSMA4,13,-5.7719,essential,785
PSMA4,21,-5.1364,essential,785
PSMA6,5,-2.9312,essential,785
PSMA6,13,-5.3082,essential,785
PSMA6,21,-4.6938,essential,785
PSMB1,5,-0.52522,essential,785
PSMB1,13,-3.8637,essential,785
PSMB1,21,-3.9348,essential,785
PSMB2,21,-5.6201,essential,785
PSMB2,5,-1.4099,essential,785
PSMB2,13,-6.1234,essential,785
PSMB3,5,-1.6786,essential,785
PSMB3,13,-3.3813,essential,785
PSMB3,21,-2.9858,essential,785
PSMC1,21,-5.3065,essential,785
PSMC1,5,-0.85945,essential,785
PSMC1,13,-3.7049,essential,785
PSMC2,5,-2.3,essential,785
PSMC2,13,-5.8217,essential,785
PSMC2,21,-5.3115,essential,785
PSMC4,5,-2.2169,essential,785
PSMC4,21,-4.5989,essential,785
PSMC4,13,-4.4325,essential,785
PSMD1,5,-0.36483,essential,785
PSMD1,13,-1.2506,essential,785
PSMD1,21,-1.6268,essential,785
PSMD11,5,-0.539,essential,785
PSMD11,13,-3.3268,essential,785
PSMD11,21,-3.7458,essential,785
PSMD4,21,-4.7333,essential,785
PSMD4,13,-4.4331,essential,785
PSMD4,5,-0.59227,essential,785
PSMD6,5,-1.5393,essential,785
PSMD6,13,-5.6259,essential,785
PSMD6,21,-5.1991,essential,785
PSMD7,5,-1.4762,essential,785
PSMD7,21,-4.8173,essential,785
PSMD7,13,-5.2327,essential,785
PSPC1,13,0.97289,non-essential,1401
PSPC1,5,0.17015,non-essential,1401
PSPC1,21,1.5522,non-essential,1401
PSTK,21,-3.614,non-essential,1401
PSTK,13,0.066428,non-essential,1401
PSTK,5,0.33158,non-essential,1401
PTBP1,5,-0.033033,non-essential,1401
PTBP1,21,-0.15086,non-essential,1401
PTBP1,13,0.2243,non-essential,1401
PTBP2,5,0.15917,non-essential,1401
PTBP2,13,1.0115,non-essential,1401
PTBP2,21,1.7641,non-essential,1401
PTBP3,5,0.41873,non-essential,1401
PTBP3,21,2.1679,non-essential,1401
PTBP3,13,1.3992,non-essential,1401
PTCD1,21,-2.9915,non-essential,1401
PTCD1,13,-1.6975,non-essential,1401
PTCD1,5,0.042285,non-essential,1401
PTCD2,5,0.20057,non-essential,1401
PTCD2,13,-0.10357,non-essential,1401
PTCD2,21,0.058146,non-essential,1401
PTCD3,21,-4.1455,essential,785
PTCD3,13,-2.7413,essential,785
PTCD3,5,0.023075,essential,785
PTDSS1,5,0.23335,non-essential,1401
PTDSS1,21,-2.0204,non-essential,1401
PTDSS1,13,-0.44692,non-essential,1401
PTGES3,5,0.10838,non-essential,1401
PTGES3,13,0.45124,non-essential,1401
PTGES3,21,0.95686,non-essential,1401
PTGES3L-AARSD1,21,0.41806,non-essential,1401
PTGES3L-AARSD1,13,0.20677,non-essential,1401
PTGES3L-AARSD1,5,0.015783,non-essential,1401
PTH2,21,1.4392,non-essential,1401
PTH2,13,1.0975,non-essential,1401
PTH2,5,0.3281,non-essential,1401
PTMA,5,0.0066322,essential,785
PTMA,13,0.504,essential,785
PTMA,21,0.63283,essential,785
PTPN1,21,2.8658,non-essential,1401
PTPN1,13,1.8858,non-essential,1401
PTPN1,5,0.54104,non-essential,1401
PTPN12,13,0.3709,non-essential,1401
PTPN12,5,0.12053,non-essential,1401
PTPN12,21,0.68834,non-essential,1401
PTRH1,21,0.074704,non-essential,1401
PTRH1,13,0.39412,non-essential,1401
PTRH1,5,0.20807,non-essential,1401
PTRHD1,13,1.2174,non-essential,1401
PTRHD1,5,0.33974,non-essential,1401
PTRHD1,21,1.552,non-essential,1401
PUF60,5,-0.41204,essential,785
PUF60,13,-2.5355,essential,785
PUF60,21,-3.8122,essential,785
PUM1,13,0.46264,non-essential,1401
PUM1,21,1.1237,non-essential,1401
PUM1,5,0.19455,non-essential,1401
PUM2,5,0.35907,non-essential,1401
PUM2,21,0.85942,non-essential,1401
PUM2,13,0.72661,non-essential,1401
PUM3,5,0.39987,non-essential,1401
PUM3,21,2.1827,non-essential,1401
PUM3,13,1.5292,non-essential,1401
PURA,5,0.09993,non-essential,1401
PURA,21,1.523,non-essential,1401
PURA,13,0.9815,non-essential,1401
PURB,13,0.81708,non-essential,1401
PURB,5,0.33156,non-essential,1401
PURB,21,1.5628,non-essential,1401
PURG,5,0.17598,non-essential,1401
PURG,21,0.16583,non-essential,1401
PURG,13,0.36239,non-essential,1401
PURO,5,0.11353,non-essential,1401
PURO,13,1.4798,non-essential,1401
PURO,21,1.7393,non-essential,1401
PUS1,21,0.56656,non-essential,1401
PUS1,13,0.67543,non-essential,1401
PUS1,5,0.15368,non-essential,1401
PUS10,5,0.37153,non-essential,1401
PUS10,21,1.676,non-essential,1401
PUS10,13,1.0955,non-essential,1401
PUS3,13,1.4273,non-essential,1401
PUS3,21,1.5923,non-essential,1401
PUS3,5,0.23079,non-essential,1401
PUS7,5,-0.11473,non-essential,1401
PUS7,21,0.88897,non-essential,1401
PUS7,13,0.6649,non-essential,1401
PUS7L,5,0.036546,non-essential,1401
PUS7L,21,1.6138,non-essential,1401
PUS7L,13,0.75568,non-essential,1401
PUSL1,5,0.18714,non-essential,1401
PUSL1,21,0.76185,non-essential,1401
PUSL1,13,0.46383,non-essential,1401
PWP2,5,-0.97274,essential,785
PWP2,13,-3.7365,essential,785
PWP2,21,-3.0004,essential,785
PYM1,5,-0.25682,non-essential,1401
PYM1,21,0.38969,non-essential,1401
PYM1,13,0.29669,non-essential,1401
QKI,21,1.8534,non-essential,1401
QKI,13,1.3648,non-essential,1401
QKI,5,0.17221,non-essential,1401
QRSL1,21,-4.4577,non-essential,1401
QRSL1,13,-1.9326,non-essential,1401
QRSL1,5,0.46065,non-essential,1401
QTRT1,13,0.29537,non-essential,1401
QTRT1,21,1.1431,non-essential,1401
QTRT1,5,0.092194,non-essential,1401
QTRT2,5,-0.06766,non-essential,1401
QTRT2,13,0.82968,non-essential,1401
QTRT2,21,1.9555,non-essential,1401
R3HCC1,5,0.31406,non-essential,1401
R3HCC1,13,1.3945,non-essential,1401
R3HCC1,21,2.1178,non-essential,1401
R3HCC1L,21,1.8059,non-essential,1401
R3HCC1L,13,1.1315,non-essential,1401
R3HCC1L,5,0.10182,non-essential,1401
R3HDM1,13,0.15046,non-essential,1401
R3HDM1,21,1.1083,non-essential,1401
R3HDM1,5,-0.13388,non-essential,1401
R3HDM2,13,0.91576,non-essential,1401
R3HDM2,5,0.20451,non-essential,1401
R3HDM2,21,1.8762,non-essential,1401
RAC1,5,0.080025,essential,785
RAC1,13,0.49556,essential,785
RAC1,21,1.0629,essential,785
RACK1,5,-0.35818,essential,785
RACK1,13,-1.8677,essential,785
RACK1,21,-4.6865,essential,785
RAD1,21,-3.3871000000000002,essential,785
RAD1,13,-0.31342,essential,785
RAD1,5,-0.055144,essential,785
RAE1,21,-5.1915,essential,785
RAE1,13,-5.6404,essential,785
RAE1,5,0.28251,essential,785
RAF1,21,2.2483,non-essential,1401
RAF1,13,1.4129,non-essential,1401
RAF1,5,0.22128,non-essential,1401
RAI1,21,1.585,non-essential,1401
RAI1,13,0.94222,non-essential,1401
RAI1,5,0.33633,non-essential,1401
RALY,21,2.0739,non-essential,1401
RALY,13,1.2821,non-essential,1401
RALY,5,0.46844,non-essential,1401
RALYL,21,1.624,non-essential,1401
RALYL,13,1.0958,non-essential,1401
RALYL,5,0.30147,non-essential,1401
RAMAC,13,-2.5735,non-essential,1401
RAMAC,21,-2.2494,non-essential,1401
RAMAC,5,0.53388,non-essential,1401
RAN,5,-1.3039,essential,785
RAN,13,-5.4503,essential,785
RAN,21,-4.4667,essential,785
RANBP17,5,0.14334,non-essential,1401
RANBP17,13,1.4949,non-essential,1401
RANBP17,21,1.9701,non-essential,1401
RANBP2,13,-1.1388,essential,785
RANBP2,21,-0.58489,essential,785
RANBP2,5,-0.1285,essential,785
RANBP6,5,0.52148,non-essential,1401
RANBP6,13,2.0714,non-essential,1401
RANBP6,21,2.5046,non-essential,1401
RANGRF,5,-0.22889,non-essential,1401
RANGRF,13,-0.6354,non-essential,1401
RANGRF,21,-0.43368,non-essential,1401
RARS1,13,-4.2408,essential,785
RARS1,21,-4.7778,essential,785
RARS1,5,0.13274,essential,785
RARS2,21,-4.8171,non-essential,1401
RARS2,13,-1.9328,non-essential,1401
RARS2,5,0.12831,non-essential,1401
RAVER1,21,1.1434,non-essential,1401
RAVER1,5,-0.026213,non-essential,1401
RAVER1,13,0.52788,non-essential,1401
RAVER2,5,-0.171,non-essential,1401
RAVER2,21,1.0511,non-essential,1401
RAVER2,13,0.20416,non-essential,1401
RAX,21,1.9905,non-essential,1401
RAX,13,1.3311,non-essential,1401
RAX,5,0.57986,non-essential,1401
RBBP5,21,-3.9825,essential,785
RBBP5,13,-2.5957,essential,785
RBBP5,5,-0.013128,essential,785
RBBP6,5,-0.66433,essential,785
RBBP6,13,-2.4257,essential,785
RBBP6,21,-2.8492,essential,785
RBFOX1,5,0.25092,non-essential,1401
RBFOX1,13,1.4308,non-essential,1401
RBFOX1,21,2.3945,non-essential,1401
RBFOX2,21,1.7815,non-essential,1401
RBFOX2,13,1.0246,non-essential,1401
RBFOX2,5,0.078497,non-essential,1401
RBFOX3,21,2.6076,non-essential,1401
RBFOX3,5,0.36417,non-essential,1401
RBFOX3,13,1.633,non-essential,1401
RBM10,5,-0.051065,non-essential,1401
RBM10,21,0.82079,non-essential,1401
RBM10,13,0.762,non-essential,1401
RBM11,5,0.082913,non-essential,1401
RBM11,21,0.47677,non-essential,1401
RBM11,13,0.09523,non-essential,1401
RBM12,5,-0.30195,non-essential,1401
RBM12,21,-0.068946,non-essential,1401
RBM12,13,-0.062872,non-essential,1401
RBM12B,5,0.60969,non-essential,1401
RBM12B,13,0.99618,non-essential,1401
RBM12B,21,1.3392,non-essential,1401
RBM14,21,0.046357,essential,785
RBM14,13,0.031995,essential,785
RBM14,5,0.23326,essential,785
RBM14-RBM4,5,0.058689,non-essential,1401
RBM14-RBM4,21,1.7071,non-essential,1401
RBM14-RBM4,13,1.0923,non-essential,1401
RBM15,5,-0.13579,non-essential,1401
RBM15,21,0.070002,non-essential,1401
RBM15,13,-0.44291,non-essential,1401
RBM15B,5,0.033357,non-essential,1401
RBM15B,13,1.4931,non-essential,1401
RBM15B,21,2.32,non-essential,1401
RBM17,13,-2.9445,essential,785
RBM17,21,-1.9635,essential,785
RBM17,5,0.085542000000000007,essential,785
RBM18,21,2.8609,non-essential,1401
RBM18,13,1.9269,non-essential,1401
RBM18,5,0.36783,non-essential,1401
RBM19,21,-2.9568,essential,785
RBM19,13,-3.133,essential,785
RBM19,5,-0.015674,essential,785
RBM20,5,0.26633,non-essential,1401
RBM20,21,1.6377,non-essential,1401
RBM20,13,1.1992,non-essential,1401
RBM22,5,-0.68951,essential,785
RBM22,21,-3.2317,essential,785
RBM22,13,-3.1648,essential,785
RBM23,13,-0.5166,non-essential,1401
RBM23,21,-0.5312,non-essential,1401
RBM23,5,0.087571,non-essential,1401
RBM24,21,1.9431,non-essential,1401
RBM24,5,0.25625,non-essential,1401
RBM24,13,1.3484,non-essential,1401
RBM25,13,-2.9183,essential,785
RBM25,5,-0.22852,essential,785
RBM25,21,-1.9372,essential,785
RBM26,5,-0.11839,non-essential,1401
RBM26,21,1.3198,non-essential,1401
RBM26,13,0.80888,non-essential,1401
RBM27,5,0.010674,non-essential,1401
RBM27,21,0.77769,non-essential,1401
RBM27,13,0.60598,non-essential,1401
RBM28,13,-1.173,non-essential,1401
RBM28,21,-1.2399,non-essential,1401
RBM28,5,0.0066596,non-essential,1401
RBM3,5,0.14252,non-essential,1401
RBM3,13,1.0525,non-essential,1401
RBM3,21,1.6791,non-essential,1401
RBM33,5,0.14463,non-essential,1401
RBM33,21,1.1925,non-essential,1401
RBM33,13,0.83425,non-essential,1401
RBM34,5,-0.15054,non-essential,1401
RBM34,13,0.050379,non-essential,1401
RBM34,21,0.0036544,non-essential,1401
RBM38,21,1.0259,non-essential,1401
RBM38,13,0.70666,non-essential,1401
RBM38,5,0.35669,non-essential,1401
RBM39,13,-4.3908,essential,785
RBM39,21,-3.4772,essential,785
RBM39,5,-0.32975,essential,785
RBM4,5,-0.047554,non-essential,1401
RBM4,13,0.99945,non-essential,1401
RBM4,21,1.4282,non-essential,1401
RBM41,5,0.16163,non-essential,1401
RBM41,21,1.0343,non-essential,1401
RBM41,13,0.55918,non-essential,1401
RBM42,5,-0.0029365,essential,785
RBM42,13,0.1534,essential,785
RBM42,21,0.57513,essential,785
RBM43,5,0.21827,non-essential,1401
RBM43,13,1.4482,non-essential,1401
RBM43,21,2.1361,non-essential,1401
RBM44,5,0.19947,non-essential,1401
RBM44,21,2.0162,non-essential,1401
RBM44,13,1.3415,non-essential,1401
RBM46,5,0.039304,non-essential,1401
RBM46,13,1.2849,non-essential,1401
RBM46,21,1.8765,non-essential,1401
RBM47,5,0.5209,non-essential,1401
RBM47,13,1.4105,non-essential,1401
RBM47,21,2.1823,non-essential,1401
RBM48,21,-0.59403,essential,785
RBM48,13,-0.14738,essential,785
RBM48,5,0.38375,essential,785
RBM4B,21,2.1092,non-essential,1401
RBM4B,13,1.2558,non-essential,1401
RBM4B,5,0.084926,non-essential,1401
RBM5,5,-0.73947,non-essential,1401
RBM5,13,-0.71103,non-essential,1401
RBM5,21,-1.3361,non-essential,1401
RBM6,5,-0.51979,non-essential,1401
RBM6,21,-1.9932,non-essential,1401
RBM6,13,-0.71792,non-essential,1401
RBM7,21,1.643,non-essential,1401
RBM7,13,1.2964,non-essential,1401
RBM7,5,0.30718,non-essential,1401
RBM8A,13,-4.7656,essential,785
RBM8A,5,-1.6898,essential,785
RBM8A,21,-4.6114,essential,785
RBMS1,5,-0.03768,non-essential,1401
RBMS1,13,0.11404,non-essential,1401
RBMS1,21,0.97431,non-essential,1401
RBMS2,21,-1.3506,non-essential,1401
RBMS2,5,0.13708,non-essential,1401
RBMS2,13,-0.3373,non-essential,1401
RBMS3,5,0.13469,non-essential,1401
RBMS3,13,1.0154,non-essential,1401
RBMS3,21,1.9917,non-essential,1401
RBMX,5,-0.35909,essential,785
RBMX,13,-4.3509,essential,785
RBMX,21,-4.141,essential,785
RBMX2,21,-1.7217,essential,785
RBMX2,13,-3.1268,essential,785
RBMX2,5,-0.13645,essential,785
RBMXL1,13,0.63292,essential,785
RBMXL1,21,1.1444,essential,785
RBMXL1,5,0.37595,essential,785
RBMXL2,5,-0.091102,non-essential,1401
RBMXL2,21,1.392,non-essential,1401
RBMXL2,13,0.94416,non-essential,1401
RBMXL3,5,-0.4371,non-essential,1401
RBMXL3,13,0.063326,non-essential,1401
RBMXL3,21,0.72581,non-essential,1401
RBMY1A1,5,0.28367,non-essential,1401
RBMY1A1,21,2.381,non-essential,1401
RBMY1A1,13,1.6611,non-essential,1401
RBMY1B,5,0.16052,non-essential,1401
RBMY1B,21,2.3646,non-essential,1401
RBMY1B,13,1.5589,non-essential,1401
RBMY1D,21,0.28243,non-essential,1401
RBMY1D,13,0.24557,non-essential,1401
RBMY1D,5,0.01043,non-essential,1401
RBMY1E,21,2.2537,non-essential,1401
RBMY1E,13,1.4487,non-essential,1401
RBMY1E,5,0.23913,non-essential,1401
RBMY1F,5,0.26785,non-essential,1401
RBMY1F,13,1.3398,non-essential,1401
RBMY1F,21,2.1548,non-essential,1401
RBMY1J,21,2.1524,non-essential,1401
RBMY1J,13,1.4147,non-essential,1401
RBMY1J,5,0.3244,non-essential,1401
RBPMS,5,-0.023953,non-essential,1401
RBPMS,21,0.98507,non-essential,1401
RBPMS,13,0.62716,non-essential,1401
RBPMS2,5,0.31096,non-essential,1401
RBPMS2,13,1.2866,non-essential,1401
RBPMS2,21,1.5688,non-essential,1401
RC3H1,5,0.25906,non-essential,1401
RC3H1,13,1.434,non-essential,1401
RC3H1,21,2.0934,non-essential,1401
RC3H2,5,0.054803,non-essential,1401
RC3H2,21,1.2565,non-essential,1401
RC3H2,13,0.66053,non-essential,1401
RCC1L,21,-4.8527,non-essential,1401
RCC1L,5,-0.047711,non-essential,1401
RCC1L,13,-2.6357,non-essential,1401
RCC2,5,0.17145,non-essential,1401
RCC2,13,0.63213,non-essential,1401
RCC2,21,1.2007,non-essential,1401
RCL1,13,-2.9023,essential,785
RCL1,21,-3.7831,essential,785
RCL1,5,0.022413,essential,785
RDM1,13,0.43669,non-essential,1401
RDM1,21,0.37636,non-essential,1401
RDM1,5,-0.0060197,non-essential,1401
RDX,5,0.30581,non-essential,1401
RDX,13,1.5379,non-essential,1401
RDX,21,2.1192,non-essential,1401
REPIN1,5,-0.14471,non-essential,1401
REPIN1,13,0.65552,non-essential,1401
REPIN1,21,1.0098,non-essential,1401
REXO1,5,-0.079613,non-essential,1401
REXO1,21,-0.66318,non-essential,1401
REXO1,13,-0.42524,non-essential,1401
REXO2,21,-2.4588,non-essential,1401
REXO2,13,-1.6229,non-essential,1401
REXO2,5,-0.16449,non-essential,1401
REXO4,5,-0.059964,non-essential,1401
REXO4,21,0.74905,non-essential,1401
REXO4,13,0.62821,non-essential,1401
RFC4,13,-1.649,essential,785
RFC4,5,0.16103,essential,785
RFC4,21,-1.3112,essential,785
RIDA,13,0.94988,non-essential,1401
RIDA,5,0.054092,non-essential,1401
RIDA,21,1.6216,non-essential,1401
RIF1,13,0.0064812,non-essential,1401
RIF1,21,-0.045613,non-essential,1401
RIF1,5,0.10049,non-essential,1401
RIGI,21,1.3323,non-essential,1401
RIGI,5,0.15532,non-essential,1401
RIGI,13,0.95955,non-essential,1401
RIMS1,5,0.12763,non-essential,1401
RIMS1,21,1.4364,non-essential,1401
RIMS1,13,1.1278,non-essential,1401
RINT1,13,-0.83675,essential,785
RINT1,21,-0.69787,essential,785
RINT1,5,0.40496,essential,785
RIOK1,13,-3.4015,essential,785
RIOK1,21,-3.8395,essential,785
RIOK1,5,0.013284,essential,785
RIOK2,13,-0.66281,essential,785
RIOK2,21,0.12631,essential,785
RIOK2,5,0.3242,essential,785
RIOK3,5,0.0016395,non-essential,1401
RIOK3,13,0.4667,non-essential,1401
RIOK3,21,0.97603,non-essential,1401
RNASE1,5,0.21325,non-essential,1401
RNASE1,13,0.98593,non-essential,1401
RNASE1,21,2.019,non-essential,1401
RNASE10,5,0.043922,non-essential,1401
RNASE10,13,0.74352,non-essential,1401
RNASE10,21,1.3846,non-essential,1401
RNASE11,21,0.91384,non-essential,1401
RNASE11,13,0.79114,non-essential,1401
RNASE11,5,0.19942,non-essential,1401
RNASE12,5,0.22279,non-essential,1401
RNASE12,13,1.0412,non-essential,1401
RNASE12,21,1.7054,non-essential,1401
RNASE13,5,-0.33542,non-essential,1401
RNASE13,21,-0.24694,non-essential,1401
RNASE13,13,-0.19034,non-essential,1401
RNASE2,13,0.10491,non-essential,1401
RNASE2,21,0.034693,non-essential,1401
RNASE2,5,0.18151,non-essential,1401
RNASE3,13,1.3173,non-essential,1401
RNASE3,5,0.30599,non-essential,1401
RNASE3,21,2.1379,non-essential,1401
RNASE4,21,1.0308,non-essential,1401
RNASE4,5,0.095848,non-essential,1401
RNASE4,13,0.60628,non-essential,1401
RNASE6,21,1.9795,non-essential,1401
RNASE6,13,1.0264,non-essential,1401
RNASE6,5,0.35875,non-essential,1401
RNASE7,5,0.24179,non-essential,1401
RNASE7,13,1.2156,non-essential,1401
RNASE7,21,2.053,non-essential,1401
