sample_name,treatment,control,rep,gene,num,neg_score,neg_p_value,neg_fdr,neg_rank,neg_goodsgrna,pos_score,pos_p_value,pos_fdr,pos_rank,pos_goodsgrna,lfc,p_value,fdr,goodsgrna,annotation,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,FASTKD2,4,0.80845,0.8072,NA,1671,0,0.95164,0.95193,NA,1986,0,-0.081745,0.8072,1,0,2 60S biogenesis,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,UTP3,4,0.0012764,0.0048803,0.021625,61,3,0.95217,0.95244,NA,1989,0,-0.90867,0.0048803,0.021625,3,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS21,4,5.6045e-4,0.0021854,0.012481,46,3,0.95331,0.95352,NA,1996,0,-0.73645,0.0021854,0.012481,3,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS15A,4,4.1929e-5,1.4267e-4,0.001746,21,3,0.95807,0.95826,NA,2012,0,-1.0939,1.4267e-4,0.001746,3,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,EMG1,4,0.019266,0.053538,NA,165,2,0.9591,0.95931,NA,2017,0,-0.33353,0.053538,1,2,1 40S biogenesis,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS26,4,0.0068426,0.023396,0.05857,116,3,0.96328,0.96371,NA,2027,0,-0.57673,0.023396,0.05857,3,3 40S ribosome,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NAT10,4,0.091276,0.19812,NA,405,2,0.96348,0.96392,NA,2028,0,-0.24655,0.19812,1,2,1 40S biogenesis,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,PWP2,4,0.031028,0.079654,0.129564,202,3,0.96563,0.96601,NA,2037,0,-0.4468,0.079654,0.129564,3,1 40S biogenesis,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS7,4,0.0018913,0.0069909,0.027441,70,3,0.9685,0.96872,NA,2047,0,-0.91441,0.0069909,0.027441,3,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DCAF13,4,0.18997,0.31,NA,615,2,0.97065,0.97101,NA,2056,0,-0.20919,0.31,1,2,1 40S biogenesis,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NOL11,4,0.0015454,0.0057726,0.02432,64,3,0.97519,0.97571,NA,2061,0,-0.44877,0.0057726,0.02432,3,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TSR2,4,0.08339,0.18335,0.19391,375,3,0.98302,0.98321,NA,2080,0,-0.29188,0.18335,0.19391,3,1 40S biogenesis,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,HEATR1,4,0.010846,0.03471,0.074962,136,3,0.98348,0.98367,NA,2081,0,-0.43842,0.03471,0.074962,3,1 40S biogenesis,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RIOK2,4,0.015217,0.044434,0.089918,153,3,0.9848,0.98489,NA,2084,0,-0.53662,0.044434,0.089918,3,1 40S biogenesis,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,KRI1,4,0.0011584,0.00445,0.020464,58,3,0.98699,0.98702,NA,2089,0,-0.50175,0.00445,0.020464,3,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS5,2,0.0034009,0.0064429,NA,86,2,0.98805,0.98808,NA,2090,0,-1.5345,0.0064429,1,2,3 40S ribosome,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RACK1,4,0.0011884,0.0045632,0.020575,60,3,0.98989,0.98999,NA,2100,0,-0.4792,0.0045632,0.020575,3,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RIOK1,4,4.5337e-4,0.0018049,0.011044,43,4,0.99102,0.991,NA,2104,0,-0.7992,0.0018049,0.011044,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,BYSL,4,0.0079302,0.026757,0.06195,125,4,0.99207,0.99199,NA,2105,0,-0.40186,0.026757,0.06195,4,1 40S biogenesis,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NOM1,4,0.0070923,0.024207,0.05857,119,4,0.99291,0.99298,NA,2110,0,-0.43983,0.024207,0.05857,4,1 40S biogenesis,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,UTP4,4,0.0053338,0.01855,0.049147,106,4,0.99467,0.99483,NA,2116,0,-0.35852,0.01855,0.049147,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,WDR3,4,0.0052144,0.018183,0.048677,105,4,0.99479,0.99496,NA,2117,0,-0.43326,0.018183,0.048677,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,WDR43,4,0.0051645,0.017983,0.048677,102,4,0.99484,0.99499,NA,2119,0,-0.52861,0.017983,0.048677,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPL39L,3,0.0050475,0.014211,0.043478,100,3,0.99495,0.99507,NA,2120,0,-0.34948,0.014211,0.043478,3,4 60S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS10,3,0.0034428,0.0098398,0.033274,87,3,0.99656,0.99678,NA,2127,0,-0.79003,0.0098398,0.033274,3,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RCL1,4,0.0033878,0.012172,0.039104,85,4,0.99661,0.99671,NA,2128,0,-0.38741,0.012172,0.039104,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,TBL3,4,0.002702,0.0097764,0.033274,80,4,0.9973,0.99737,NA,2132,0,-0.62565,0.0097764,0.033274,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NOP14,4,0.0025602,0.0092782,0.033274,75,4,0.99744,0.99749,NA,2135,0,-0.423,0.0092782,0.033274,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DHX37,3,0.0016437,0.0049799,0.021692,67,3,0.99836,0.99845,NA,2138,0,-0.76948,0.0049799,0.021692,3,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,DDX18,4,0.0010322,0.0039926,0.01936,55,4,0.99863,0.99875,NA,2139,0,-0.6453,0.0039926,0.01936,4,2 60S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS14,2,0.001038,0.0020268,NA,56,2,0.99896,0.99898,NA,2140,0,-1.7813,0.0020268,1,2,3 40S ribosome,notsig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS4X,3,9.9824e-4,0.003055,0.015703,54,3,0.999,0.99908,NA,2141,0,-1.2117,0.003055,0.015703,3,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS18,4,1.5534e-4,6.2277e-4,0.00485,32,4,0.9991,0.99925,NA,2143,0,-1.1652,6.2277e-4,0.00485,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS15,4,4.1697e-5,1.4267e-4,0.001746,20,4,0.99931,0.99937,NA,2145,0,-1.2642,1.4267e-4,0.001746,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS11,4,2.0073e-5,7.9262e-5,0.001335,14,4,0.99933,0.99938,NA,2146,0,-1.3986,7.9262e-5,0.001335,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPSA,4,6.3315e-4,0.0024662,0.013485,48,4,0.99937,0.99941,NA,2147,0,-0.79614,0.0024662,0.013485,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS9,4,4.0212e-4,0.0016011,0.010036,42,4,0.9996,0.99961,NA,2150,0,-1.1836,0.0016011,0.010036,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS29,4,1.3568e-5,6.1145e-5,0.001209,12,4,0.99967,0.9997,NA,2151,0,-1.3073,6.1145e-5,0.001209,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,UTP20,4,3.0344e-4,0.0012523,0.008192,40,4,0.9997,0.99972,NA,2153,0,-0.54086,0.0012523,0.008192,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS2,4,2.5867e-4,0.0010893,0.007566,38,4,0.99974,0.99977,NA,2155,0,-0.75081,0.0010893,0.007566,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS28,3,1.6582e-4,5.956e-4,0.004783,33,3,0.99976,0.99979,NA,2156,0,-1.233,5.956e-4,0.004783,3,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,NOL10,4,1.6628e-4,6.5448e-4,0.004947,34,4,0.99983,0.99984,NA,2159,0,-0.5259,6.5448e-4,0.004947,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS3A,3,1.1851e-4,4.6878e-4,0.003886,30,3,0.99988,0.99992,NA,2162,0,-1.1632,4.6878e-4,0.003886,3,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,BMS1,4,7.5237e-5,2.6043e-4,0.002677,25,4,0.99992,0.99994,NA,2166,0,-0.57546,2.6043e-4,0.002677,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS12,4,5.3746e-5,1.7891e-4,0.001999,23,4,0.99995,0.99995,NA,2168,0,-0.84793,1.7891e-4,0.001999,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS20,3,2.6968e-5,9.7379e-5,0.00139,18,3,0.99997,0.99998,NA,2171,0,-1.1932,9.7379e-5,0.00139,3,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS8,4,2.5341e-5,8.8321e-5,0.001335,17,4,0.99997,0.99998,NA,2172,0,-1.1024,8.8321e-5,0.001335,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS27A,4,2.5174e-5,8.8321e-5,0.001335,16,4,0.99997,0.99998,NA,2173,0,-0.81778,8.8321e-5,0.001335,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS23,4,2.4677e-5,8.8321e-5,0.001335,15,4,0.99998,0.99998,NA,2174,0,-1.1148,8.8321e-5,0.001335,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,WDR46,4,9.5394e-6,3.8499e-5,8.99e-4,11,4,0.99999,0.99999,NA,2176,0,-0.68132,3.8499e-5,8.99e-4,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS17,4,3.241e-6,1.5852e-5,4.07e-4,10,4,1,1,NA,2177,0,-1.2975,1.5852e-5,4.07e-4,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,IMP3,4,2.5212e-6,1.1323e-5,3.23e-4,8,4,1,1,NA,2179,0,-1.0105,1.1323e-5,3.23e-4,4,1 40S biogenesis,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS3,4,7.0066e-7,2.2646e-6,8.3e-5,6,4,1,1,NA,2181,0,-1.2918,2.2646e-6,8.3e-5,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS19,4,3.5181e-7,2.2646e-6,8.3e-5,5,4,1,1,NA,2182,0,-1.0986,2.2646e-6,8.3e-5,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS16,3,2.7641e-7,2.2646e-6,8.3e-5,4,3,1,1,NA,2183,0,-1.5172,2.2646e-6,8.3e-5,3,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS6,4,1.0536e-7,2.2646e-6,8.3e-5,3,4,1,1,NA,2184,0,-1.3041,2.2646e-6,8.3e-5,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS13,4,6.983e-8,2.2646e-6,8.3e-5,2,4,1,1,NA,2185,0,-1.3747,2.2646e-6,8.3e-5,4,3 40S ribosome,sig
ntc_polysome_bc1_mono_rep1_vs_ntc_polysome_bc1_supernatant_rep1,mono,supernatant,rep1,RPS24,4,4.1695e-10,2.2646e-6,8.3e-5,1,4,1,1,NA,2186,0,-1.2047,2.2646e-6,8.3e-5,4,3 40S ribosome,sig
